,userId,nbFollowers,nbFollowings,nbFavorites,nbSocialMediaAcc
1577,2296070851,59374.0,92,92,1
1578,2755472151,23673.0,298,847,0
1579,2924075010,300982.0,176936,4016,0
1580,2911281593,163478.0,2881,1923,0
1581,2311847134,254114.0,18,113898,1
1582,2755472151,23673.0,298,485,0
1583,2350128273,4388.0,930,36,1
1584,2730922549,6480.0,938,29,0
1585,2238796965,8144.0,6961,5,0
1586,2311847134,254114.0,18,1826,0
1587,2778852874,1998.0,692,47,1
1588,2860572971,18531.0,16150,140,1
1589,2676436038,15511.0,32,102,1
1590,2303257388,861550.0,797780,39163,1
1591,2311847134,254114.0,18,2031,0
1592,2238796965,8144.0,6961,16,0
1593,2722815344,3965.0,28,186,1
1594,2480727261,1536.0,7,44,0
1595,2346801102,5930.0,3731,39,0
1596,2443550108,6006.0,27,1307,1
1597,2562482615,6540.0,500,57,3
1598,2886655307,175250.0,12,453,0
1599,2303257388,861550.0,797780,19350,1
1600,2311847134,254114.0,18,2819,0
1601,2904847827,96626.0,79369,268,1
1602,2521493955,5301.0,5336,3,0
1603,2322912065,16350.0,16512,1725,0
1604,2535040898,116468.0,61,4701,1
1605,2311847134,254114.0,18,2076,0
1606,2682706995,74411.0,0,1910,1
1607,2590306978,22449.0,67,3364,1
1608,2846476749,29674.0,252,720,0
1609,2238796965,8144.0,6961,17,0
1610,2303257388,861550.0,797780,13285,1
1611,2735554377,4469.0,4022,95,0
1612,2275128104,331213.0,171,4360,1
1613,2490079112,38188.0,417,390,0
1614,2592903120,4132.0,378,49,0
1615,2363435375,31565.0,8225,929,1
1616,2799129191,515.0,549,4,1
1617,2559425282,21121.0,479,2,0
1618,2914145229,7468.0,7227,0,0
1619,2830518207,199.0,338,0,0
1620,2626235178,35933.0,0,0,0
1621,2883752374,2975.0,70,16,1
1622,2383839036,718.0,230,0,1
1623,2819221253,2829.0,2309,1,0
1624,2845620411,570.0,355,0,0
1625,2257586581,18769.0,14102,1020,1
1626,2459687911,20237.0,7898,691,0
1627,2749217027,875.0,350,0,0
1628,2647321333,2031.0,632,1,2
1629,2266113744,4070.0,1076,0,0
1630,2332562460,891.0,4858,0,0
1631,2401144610,72.0,35,0,0
1632,2271626390,207.0,97,1,0
1633,2819975926,1395.0,609,0,0
1634,2459687911,20237.0,7898,540,1
1635,2703328347,8988.0,9349,16,1
1636,2387277794,4451.0,3899,110,0
1637,2564880635,114.0,285,0,0
1638,2769366899,241.0,164,0,0
1639,2539787776,158.0,76,0,0
1640,2809762004,160.0,228,0,0
1641,2311847134,254114.0,18,2549,0
1642,2611728349,7055.0,309,93,4
1643,2256520242,261.0,159,0,0
1644,2364356338,8236.0,4050,1,0
1645,2837020661,6191.0,849,22,0
1646,2916092691,5.0,64,12,1
1647,2561619132,604.0,121,0,0
1648,2729394162,347.0,144,0,0
1649,2616297937,224.0,191,0,0
1650,2614333226,3092.0,912,6,0
1651,2900060745,821.0,3232,0,0
1652,2547525852,59.0,57,0,0
1653,2326797017,852.0,855,0,0
1654,2879538309,145.0,158,0,0
1655,2909459163,411.0,149,0,0
1656,2510533471,566.0,181,0,0
1657,2907765040,4383.0,2597,55,0
1658,2559425282,21121.0,479,1236,0
1659,2734734164,98.0,125,0,0
1660,2383898058,2616.0,536,2,0
1661,2808366991,42426.0,563,1053,1
1662,2264615750,1609.0,728,0,0
1663,2475540650,150.0,85,0,0
1664,2808366991,42426.0,563,319,1
1665,2523038911,172.0,108,0,0
1666,2485870856,118.0,254,0,0
1667,2329170061,74.0,217,0,0
1668,2709659140,1123.0,235,4,0
1669,2798954084,1755.0,956,0,0
1670,2306914183,350.0,454,0,0
1671,2862359981,134521.0,2,0,0
1672,2753267349,236.0,222,0,0
1673,2348850588,390.0,242,0,0
1674,2598454392,17308.0,569,0,0
1675,2829341937,30010.0,31429,441,1
1676,2807717992,1577.0,440,22,0
1677,2389466718,53510.0,4105,41,1
1678,2877945833,1090.0,812,4,0
1679,2901454301,182.0,83,0,0
1680,2829792562,91.0,98,0,0
1681,2517971929,57.0,44,1,1
1682,2365336806,37.0,86,0,0
1683,2460081532,7.0,166,0,0
1684,2844434909,127926.0,79,160,1
1685,2496746366,59.0,117,0,0
1686,2902626873,443.0,110,0,1
1687,2271908240,410.0,200,0,0
1688,2280394741,13419.0,50,891,0
1689,2274843048,591.0,291,0,0
1690,2738463156,315.0,177,0,0
1691,2311847134,254114.0,18,2111,0
1692,2875038401,1126.0,237,0,0
1693,2781424681,1451.0,324,0,0
1694,2396591383,677.0,330,1,0
1695,2801543484,7398.0,6004,419,0
1696,2255279520,421.0,338,0,0
1697,2377737613,4.0,4,0,0
1698,2583845792,202639.0,173231,146,0
1699,2311847134,254114.0,18,1428,0
1700,2846476749,29674.0,252,76,4
1701,2266113744,4070.0,1076,0,0
1702,2268994604,3870.0,642,3,0
1703,2303257388,861550.0,797780,586,1
1704,2822754812,920.0,100,0,0
1705,2329283192,2725.0,535,0,0
1706,2361831192,515.0,564,0,0
1707,2271461168,29967.0,16411,9,0
1708,2846476749,29674.0,252,147,2
1709,2771142954,29652.0,14889,240,0
1710,2827024772,29334.0,18299,20,1
1711,2490121827,322.0,139,0,0
1712,2255007752,1341.0,902,0,0
1713,2843672819,1906.0,1824,1,0
1714,2515159622,10022.0,10053,0,0
1715,2276781806,1075.0,1880,0,0
1716,2758475353,630.0,383,1,0
1717,2808366991,42426.0,563,243,0
1718,2561911059,1360.0,1104,0,0
1719,2303771340,4384.0,3958,0,0
1720,2265326860,1487.0,768,0,0
1721,2490079112,38188.0,417,788,0
1722,2808366991,42426.0,563,871,1
1723,2519803627,368.0,144,0,0
1724,2693248716,34.0,161,0,0
1725,2855839889,131.0,129,0,0
1726,2408929852,78.0,487,0,0
1727,2308063056,1408.0,447,2,0
1728,2770825585,1069.0,2352,0,0
1729,2256208896,3526.0,199,0,0
1730,2856899097,3262.0,2962,69,0
1731,2372663839,342.0,539,0,0
1732,2274410942,103.0,462,0,0
1733,2680832135,606.0,431,0,0
1734,2298309950,508.0,138,12,0
1735,2609574630,1356.0,854,0,0
1736,2484543760,1006.0,1112,0,0
1737,2882996104,55.0,132,0,0
1738,2896660511,625.0,388,6,1
1739,2408929852,78.0,487,0,0
1740,2328989763,13.0,125,0,0
1741,2387237059,233.0,88,0,0
1742,2345444995,35.0,15,0,0
1743,2499811735,511.0,420,0,0
1744,2450400170,265.0,183,0,0
1745,2834113125,846.0,114,0,0
1746,2742366729,1687.0,520,0,0
1747,2447015025,57.0,266,0,0
1748,2605139996,245.0,385,0,1
1749,2293630241,251.0,283,0,0
1750,2462668757,14853.0,13120,1,0
1751,2893123528,,421,0,0
1752,2808366991,,563,0,0
1753,2253504316,,657,1,0
1754,2562702438,,756,4,0
1755,2607352015,,102,0,0
1756,2643635338,49.0,482,0,1
1757,2769432930,47.0,147,0,0
1758,2260633119,204.0,74,0,0
1759,2387277794,4451.0,3899,233,0
1760,2748066591,9388.0,5975,892,0
1761,2629132870,138.0,66,0,0
1762,2913732673,452.0,232,0,0
1763,2306968549,45.0,18,0,0
1764,2425873111,3539.0,2584,0,0
1765,2336658877,234.0,216,0,0
1766,2739813262,459.0,505,0,0
1767,2564008327,332.0,557,1,0
1768,2853520911,295.0,229,0,0
1769,2829095265,164.0,98,2,0
1770,2546478769,181.0,500,0,0
1771,2258015612,352.0,110,0,0
1772,2768123689,188.0,184,0,0
1773,2645189556,2485.0,889,0,0
1774,2759589115,166.0,278,0,0
1775,2701956900,158.0,153,0,0
1776,2530375048,308.0,84,0,0
1777,2302756879,474.0,42,0,0
1778,2459687911,20237.0,7898,980,0
1779,2819243454,23582.0,1845,65,0
1780,2809045781,763.0,368,0,0
1781,2808738389,23599.0,25923,2,0
1782,2545569542,448.0,478,0,0
1783,2451139987,385.0,375,13,0
1784,2896082289,920.0,288,0,0
1785,2300056920,15.0,82,0,0
1786,2494970733,240.0,555,0,0
1787,2597610494,16.0,124,0,0
1788,2432357455,555.0,593,1,0
1789,2391482767,1716.0,2744,4,0
1790,2294743008,157.0,31,0,0
1791,2300151613,1319.0,394,0,0
1792,2404128843,661.0,125,1,0
1793,2238768233,4327.0,1027,12,0
1794,2744347044,458.0,199,0,0
1795,2377019991,327.0,663,0,0
1796,2564938892,40.0,239,0,0
1797,2319696956,163.0,154,1,0
1798,2583036121,1051.0,1039,3,0
1799,2881541909,14.0,100,0,0
1800,2484886103,3624.0,4231,0,0
1801,2484886103,3624.0,4231,0,0
1802,2506698530,3573.0,2061,11,0
1803,2837970375,15.0,319,0,0
1804,2824612271,1135.0,2659,1,0
1805,2752825659,1841.0,539,4,0
1806,2575215857,152.0,255,0,0
1807,2254198069,61.0,944,1,0
1808,2738503180,74.0,305,0,0
1809,2353503897,69.0,360,0,0
1810,2364877540,106.0,1062,1,0
1811,2475704042,114.0,63,2,0
1812,2467950239,34.0,47,0,0
1813,2606021299,36.0,64,0,0
1814,2891093013,555.0,284,0,0
1815,2268543043,12.0,161,0,0
1816,2329097640,966.0,535,1,0
1817,2389121524,0.0,0,0,0
1818,2792263057,962.0,1327,3,0
1819,2886126419,675.0,249,3,0
1820,2544218838,102.0,138,0,0
1821,3032937727,16417.0,11,80,0
1822,3417634581,234.0,278,26,0
1823,3221420718,17574.0,47,233,0
1824,3980214983,29267.0,20771,1214,1
1825,3228853961,7835.0,5278,7,0
1826,3416464330,296.0,93,78,1
1827,2967462670,144737.0,22530,65,1
1828,4449889995,12718.0,10920,1356,0
1829,3295474029,2830.0,2768,118,0
1830,3096296031,10311.0,10133,725,1
1831,3221944361,57195.0,177,722,1
1832,3355017370,14366.0,13367,119,1
1833,3795469696,111.0,107,18,0
1834,3292161463,9741.0,25,30,0
1835,3292161463,9741.0,25,26,1
1836,3161418647,34940.0,1770,4,1
1837,3418729700,223.0,556,5,1
1838,3345740050,1515.0,20,8,1
1839,3922619117,10506.0,10198,69,0
1840,4171765487,107970.0,15,182,1
1841,3773740815,24502.0,19680,355,0
1842,2955206091,214.0,22,132,1
1843,3773740815,24502.0,19680,400,0
1844,3773740815,24502.0,19680,345,0
1845,3132800528,33904.0,31659,196,0
1846,3773740815,24502.0,19680,441,0
1847,3773740815,24502.0,19680,418,0
1848,3132800528,33904.0,31659,1157,1
1849,3373245748,2199.0,788,789,0
1850,3361193758,4130.0,4278,362,0
1851,4106281413,212594.0,312,1714,0
1852,3408704560,1435.0,1066,50,0
1853,3230261721,3076.0,1463,849,1
1854,3974595075,5325.0,4346,741,1
1855,3684514395,684.0,489,17,0
1856,4494274816,15105.0,1288,16,0
1857,3342473255,40882.0,1260,276,1
1858,3288788121,422.0,405,58,1
1859,4106281413,212594.0,312,1544,0
1860,3359391287,14317.0,9798,77,0
1861,3337772326,3641.0,2999,35,0
1862,4385277232,1908.0,1469,21,4
1863,3123647205,62662.0,62641,22258,1
1864,3370666245,592.0,1868,10,0
1865,3370666245,592.0,1868,15,0
1866,3312348244,13863.0,13731,398,0
1867,3123647205,62662.0,62641,1520,1
1868,3231030088,7775.0,8529,305,2
1869,3413008301,1251.0,805,15,0
1870,2992257861,396.0,393,3,1
1871,3346086371,225.0,97,18,0
1872,4040495217,1759.0,174,518,1
1873,4227999881,767.0,155,35,0
1874,4227999881,767.0,155,10,0
1875,4066734017,26695.0,6713,552,0
1876,3187768528,12977.0,7989,515,0
1877,3076624805,24608.0,21845,14,1
1878,2971761316,9503.0,40,154,1
1879,3346876209,32978.0,2251,172,1
1880,3450110608,16451.0,123,2352,2
1881,3596675837,2375.0,2503,252,0
1882,4106281413,212594.0,312,1506,0
1883,3029031811,55931.0,863,44345,1
1884,3359391287,14317.0,9798,32,0
1885,4114241603,3544.0,6,7,1
1886,4171765487,107970.0,15,248,1
1887,3323762423,9313.0,330,563,1
1888,4212461374,15441.0,0,1331,0
1889,3074326385,657.0,1745,53,4
1890,3074326385,657.0,1745,46,4
1891,3342596602,497.0,523,13,1
1892,4380688347,269.0,274,14,0
1893,3032952802,95.0,107,813,1
1894,3074326385,657.0,1745,45,1
1895,3132800528,33904.0,31659,2696,1
1896,3501713176,28558.0,7,160,1
1897,3450110608,16451.0,123,897,2
1898,3433386772,1090.0,72,217,0
1899,4171765487,107970.0,15,160,1
1900,3359391287,14317.0,9798,29,0
1901,3091429621,412.0,285,600,1
1902,3342473255,40882.0,1260,970,1
1903,3387218979,3006.0,4015,206,1
1904,3238707455,118717.0,9,2232,1
1905,3523316655,4632.0,67,35,1
1906,3093057856,4246.0,87,387,1
1907,3752215756,3524.0,1956,210,1
1908,3397763446,5841.0,1201,360,0
1909,3624273556,4659.0,5071,7,0
1910,3132800528,33904.0,31659,2577,1
1911,3450110608,16451.0,123,513,1
1912,3099635949,7783.0,590,189,0
1913,3239131684,11189.0,9049,8,0
1914,3239131684,11189.0,9049,7,0
1915,3880921125,92110.0,770,318,1
1916,3091443995,3593.0,414,26,1
1917,4368135975,298.0,196,5,0
1918,4066734017,26695.0,6713,735,1
1919,3596675837,2375.0,2503,95,0
1920,4532091735,1041.0,480,25,4
1921,3234236878,41111.0,169,157,1
1922,3123647205,62662.0,62641,398,1
1923,3137917325,73863.0,5,250,1
1924,3450110608,16451.0,123,1171,1
1925,3346572646,5201.0,1096,30,0
1926,3029031811,55931.0,863,3331,0
1927,3245953619,4117.0,2943,36,0
1928,4273686202,900.0,872,919,1
1929,3373245748,2199.0,788,390,0
1930,3256070356,15461.0,13885,130,1
1931,3228853961,7835.0,5278,330,0
1932,2967975819,2110.0,462,55,0
1933,3997142128,806.0,230,20,1
1934,3231030088,7775.0,8529,204,1
1935,3209121681,1422.0,1587,3,0
1936,3123647205,62662.0,62641,384,1
1937,2980955823,2206.0,1202,23,1
1938,4343373322,12867.0,13629,500,1
1939,3351682901,724.0,5,21,0
1940,3217795737,2034.0,88,23,1
1941,3342473255,40882.0,1260,960,1
1942,3342473255,40882.0,1260,437,1
1943,3238795289,68303.0,70984,67,0
1944,3752215756,3524.0,1956,173,1
1945,3323422876,706.0,367,0,0
1946,3251979493,20.0,40,0,0
1947,3238707455,118717.0,9,204,1
1948,4173586715,3827.0,700,0,0
1949,2944171563,471.0,479,0,0
1950,3198298727,989.0,459,1,0
1951,3315509969,72.0,86,0,0
1952,3505418175,140.0,328,0,0
1953,4210349939,20088.0,6082,1,0
1954,3307929700,1413.0,3033,0,1
1955,4252056111,756.0,701,0,0
1956,3313259009,114.0,392,0,0
1957,3466311437,9515.0,12,3,1
1958,3466311437,9515.0,12,3,1
1959,2963726237,0.0,0,0,0
1960,4011444377,10.0,9,0,0
1961,3322771941,12882.0,298,30,0
1962,3376373836,2017.0,91,53,1
1963,3107736935,479.0,517,0,0
1964,3100448675,46.0,44,1,0
1965,3302044516,1225.0,424,17,0
1966,3165093951,13105.0,122,278,0
1967,2956463135,4477.0,72,82,4
1968,3420755793,234.0,163,0,0
1969,3335575762,1022.0,716,0,0
1970,3331904770,9253.0,7975,1,0
1971,3078811787,2994.0,907,3,0
1972,2978223147,203542.0,36,20,0
1973,3412204611,697.0,567,1,0
1974,3031856163,136010.0,24426,2,0
1975,3074326385,657.0,1745,13,1
1976,3352922079,13587.0,100,92,3
1977,2954901401,377.0,247,28,0
1978,3230352083,112.0,32,0,0
1979,4240439123,539.0,200,0,0
1980,3229336845,18285.0,8376,21,0
1981,3641052448,305.0,83,0,1
1982,4140073827,248.0,64,0,0
1983,4103350468,10110.0,14,3,1
1984,4135605797,2553.0,3989,0,0
1985,4251368794,241.0,194,0,0
1986,4485415168,220.0,1032,0,0
1987,3564002835,70.0,96,0,0
1988,3570662475,3634.0,4577,50,1
1989,3359478609,135.0,133,0,0
1990,3949061129,148.0,424,0,0
1991,4097784081,708.0,251,0,0
1992,3223566136,1838.0,1109,1,0
1993,3244713885,2719.0,3334,47,1
1994,3244713885,2719.0,3334,1,1
1995,3570662475,3634.0,4577,0,0
1996,4193075362,68.0,79,0,0
1997,3184871063,113.0,102,0,0
1998,3226537084,1218.0,1169,0,0
1999,4106281413,212594.0,312,369,0
2000,4483099216,4625.0,2851,2,0
2001,4131129761,41963.0,729,0,1
2002,3320281677,276.0,120,0,0
2003,3209121681,1422.0,1587,0,0
2004,3048192239,2347.0,2010,1,0
2005,3342132514,32774.0,5733,217,0
2006,2941202896,1912.0,635,80,0
2007,3917249720,191.0,94,0,0
2008,3141285407,4947.0,4528,0,0
2009,3307098069,1035.0,799,0,1
2010,3359279675,8275.0,4298,59,0
2011,3030639313,32.0,142,0,0
2012,3097876900,402.0,288,1,0
2013,3134790218,402.0,213,0,1
2014,3696362417,1060.0,352,4,0
2015,3807336315,1575.0,599,7,0
2016,3321003449,121.0,115,0,0
2017,2952412317,40.0,95,0,0
2018,4494063155,258.0,233,0,0
2019,4505766143,123.0,122,0,0
2020,3043390222,114.0,273,0,0
2021,3022317915,53.0,89,0,0
2022,2989722863,536.0,1416,0,0
2023,4594856292,22099.0,22554,0,0
2024,3359279675,8275.0,4298,0,0
2025,3152397917,117.0,112,0,0
2026,3301067447,66.0,316,2,0
2027,3125410201,8406.0,4940,1,0
2028,3759380237,119.0,102,0,0
2029,3099234897,6280.0,293,1,0
2030,3312243239,1642.0,1637,0,0
2031,2975306886,2508.0,2476,0,1
2032,3324620386,334.0,92,0,0
2033,3081215195,272.0,190,0,0
2034,4173586715,3827.0,700,0,0
2035,3234243136,109.0,205,0,0
2036,3411640252,20511.0,18643,0,0
2037,3914112080,145.0,152,0,0
2038,3892144636,156.0,378,0,0
2039,3912887205,179.0,157,0,0
2040,3245229891,371.0,344,0,0
2041,3019086862,502.0,171,0,0
2042,3179519620,1510.0,409,0,0
2043,3360270971,331.0,574,0,0
2044,4040200883,94.0,330,0,0
2045,3151200137,415.0,187,0,0
2046,3028089857,95189.0,91,456,0
2047,3291827415,2126.0,1570,0,0
2048,3429736905,166.0,980,0,0
2049,3416464330,296.0,93,0,0
2050,4538689587,417.0,212,0,0
2051,3248719037,4562.0,2394,0,0
2052,3308409664,5246.0,4747,0,0
2053,3300278175,851.0,687,0,0
2054,3247077673,63.0,130,0,0
2055,4276713383,6436.0,4920,0,1
2056,3306317297,1229.0,978,0,0
2057,3314674684,2734.0,2689,0,0
2058,3366958593,18594.0,20470,26,0
2059,4464028247,200.0,81,0,0
2060,3052975025,2274.0,668,1,0
2061,3198298727,989.0,459,0,0
2062,3101855830,1122.0,551,2,0
2063,3341782366,6118.0,4470,47,0
2064,3046462093,1505.0,222,0,0
2065,2966173541,34.0,150,0,0
2066,2940924667,188.0,270,0,0
2067,3036507225,3462.0,176,0,0
2068,3370086323,100.0,93,0,0
2069,3864130582,2477.0,1169,0,0
2070,3293138721,373.0,407,0,0
2071,3156987725,155.0,135,18,0
2072,3668392397,44.0,125,0,0
2073,3397493195,11237.0,1154,127,1
2074,3893310136,143.0,184,0,0
2075,4031688915,811.0,256,0,0
2076,3052975025,2274.0,668,0,0
2077,3440453777,568.0,1036,0,0
2078,3428171747,19.0,72,0,0
2079,4053218475,122.0,238,0,0
2080,3655950675,2219.0,102,7,1
2081,3780608655,25553.0,24469,0,0
2082,3457939516,156.0,188,1,0
2083,3002910173,384.0,1532,0,0
2084,3376873695,299.0,264,0,0
2085,2995545058,225.0,240,1,1
2086,2996755067,14033.0,9746,1,0
2087,4496245492,420.0,116,0,0
2088,4098711405,123.0,83,0,0
2089,2988373971,189.0,150,0,0
2090,3166910139,72.0,173,0,0
2091,3151298059,76.0,110,0,0
2092,3095882311,98.0,414,0,0
2093,3366059867,212.0,86,0,0
2094,3524049317,262.0,239,0,0
2095,3287972871,5904.0,5063,22,0
2096,3077978867,117.0,182,1,0
2097,2995545058,225.0,240,0,0
2098,3311245749,30.0,76,0,0
2099,3202084948,12376.0,11857,0,0
2100,3891827381,62.0,1126,0,0
2101,3402897713,161.0,251,0,0
2102,4099489480,357.0,57,0,0
2103,3021084994,1110.0,1172,0,0
2104,3903788164,24.0,31,0,0
2105,3105697528,204.0,385,0,0
2106,4112705355,514.0,498,0,0
2107,3053417701,314.0,154,0,1
2108,3590323281,2236.0,5001,0,0
2109,3407617893,2058.0,4919,0,0
2110,2999329323,245.0,147,0,0
2111,3621774675,1504.0,931,0,0
2112,4091216081,613.0,553,0,0
2113,4221292000,101.0,577,0,0
2114,3375821152,112.0,315,0,0
2115,4398175396,6.0,55,0,0
2116,4503269296,81.0,325,0,0
2117,3209649442,3.0,144,0,0
2118,3221136939,2895.0,2522,4,0
2119,4026136367,321.0,208,0,0
2120,3231379804,1202.0,1339,1,0
2121,3229112033,22.0,99,0,0
2122,3282212788,1067.0,1083,2,0
2123,3426146194,491.0,182,2,0
2124,3435482728,34.0,120,0,0
2125,3246061804,84.0,839,1,0
2126,3380237259,489.0,1448,1,0
2127,4197079301,51.0,217,0,0
2128,3333543868,257.0,117,0,0
2129,3420487841,2147.0,2196,0,0
2130,3198172528,2248.0,331,47,0
2131,3137070580,336.0,157,1,0
2132,3137070580,336.0,157,0,0
2133,4337757856,79.0,143,0,0
2134,3349925207,28.0,62,0,0
2135,4352524169,470.0,454,0,0
2136,3339162569,162.0,161,2,0
2137,3003778864,719.0,905,1,0
2138,3030949809,3.0,1,0,0
2139,3720503838,1012.0,238,1,0
2140,4142160976,275.0,180,1,0
2141,4343800529,3442.0,1072,1,0
2142,3200277091,260.0,549,0,0
2143,3366404435,357.0,355,0,0
2144,3339848697,44.0,129,0,0
2145,3018189741,26.0,77,0,0
2146,3313598599,71.0,69,0,0
2147,3390999569,638.0,768,0,0
2148,3082051976,57.0,281,0,0
2149,2976760841,1009.0,599,0,0
2150,789691495544659968,875.0,151,51,1
2151,766717482170257408,1899.0,2170,1355,1
2152,4913956535,36628.0,18,5091,1
2153,4604138494,640701.0,149,57185,0
2154,701396694081085440,518.0,411,68,0
2155,4604138494,640701.0,149,2720,0
2156,4604138494,640701.0,149,3004,0
2157,4604138494,640701.0,149,3686,0
2158,725781069237260288,13418.0,192,23,1
2159,4604138494,640701.0,149,5159,1
2160,700950868493991936,1237483.0,377143,2739,0
2161,712240848738586624,4722.0,4436,18,1
2162,733373135102316544,285529.0,2,14596,0
2163,802929939255267328,459.0,184,22,0
2164,730123457984380928,249953.0,143,3637,0
2165,4604138494,640701.0,149,2008,0
2166,4604138494,640701.0,149,4465,0
2167,786617312099045376,1749.0,322,151,1
2168,4604138494,640701.0,149,5808,0
2169,4604138494,640701.0,149,6659,0
2170,4604138494,640701.0,149,5233,0
2171,4604138494,640701.0,149,4868,0
2172,733373135102316544,285529.0,2,4162,0
2173,706922382754226176,244.0,162,34,0
2174,701786128727281664,243.0,254,9,0
2175,730123457984380928,249953.0,143,984,0
2176,730123457984380928,249953.0,143,1310,1
2177,4604138494,640701.0,149,3414,0
2178,4703530102,802.0,142,225,1
2179,786560808809619456,4216.0,5000,78,1
2180,713304885375156224,349.0,43,9,1
2181,4604138494,640701.0,149,3456,0
2182,4604138494,640701.0,149,2867,0
2183,4604138494,640701.0,149,2331,0
2184,704390419451387904,102653.0,101801,208,1
2185,4604138494,640701.0,149,5009,0
2186,746715524629995520,3164.0,2936,1109,0
2187,4604138494,640701.0,149,4578,0
2188,4604138494,640701.0,149,4395,0
2189,4604138494,640701.0,149,7103,0
2190,4604138494,640701.0,149,4833,0
2191,4604138494,640701.0,149,5472,0
2192,790991164056961024,9130.0,5003,196,0
2193,733374881002295296,120126.0,0,2905,2
2194,733374881002295296,120126.0,0,5199,2
2195,738800457326460928,1186.0,765,213,2
2196,738808648697282560,25986.0,19862,200,0
2197,738808648697282560,25986.0,19862,180,0
2198,733373135102316544,285529.0,2,2724,0
2199,747902487970066432,1965.0,892,12290,1
2200,743523142790946816,1615.0,4310,1,0
2201,4604138494,640701.0,149,3306,1
2202,808678958774579200,1840.0,1518,3,0
2203,4604138494,640701.0,149,4997,0
2204,712926448735141888,2243.0,1964,35,0
2205,4604138494,640701.0,149,3577,0
2206,4604138494,640701.0,149,4549,0
2207,711640601511510016,110.0,95,0,1
2208,700817620023566336,33707.0,431,3489,0
2209,737566083272450048,50974.0,813,4497,0
2210,799281438084517888,2582.0,2282,30,4
2211,799281438084517888,2582.0,2282,19,0
2212,799281438084517888,2582.0,2282,16,0
2213,799281438084517888,2582.0,2282,9,0
2214,799281438084517888,2582.0,2282,18,0
2215,799281438084517888,2582.0,2282,14,0
2216,781805309077680128,268.0,248,235,0
2217,799281438084517888,2582.0,2282,27,0
2218,733373135102316544,285529.0,2,2254,0
2219,801813072281300992,3578.0,4333,11,1
2220,733373135102316544,285529.0,2,1823,0
2221,792642436770201600,287.0,307,8,0
2222,733373135102316544,285529.0,2,2301,0
2223,4919407613,24823.0,32,29,0
2224,714505397323833344,360.0,254,9,0
2225,730137708237033472,6637.0,1558,256,0
2226,733682816211357696,34457.0,3431,533,0
2227,715143527412416512,2130.0,489,9780,0
2228,722125753421316096,97023.0,49,2398,1
2229,763350560678502400,2645.0,275,26,0
2230,767915298594881536,815.0,230,29017,2
2231,733374881002295296,120126.0,0,8189,2
2232,4736304015,613635.0,76,20297,0
2233,700817620023566336,33707.0,431,3159,0
2234,770335099774758912,246.0,791,1,0
2235,733373135102316544,285529.0,2,1884,0
2236,764081841288704000,1305.0,944,45,0
2237,791984567771103232,4973.0,4238,243,0
2238,4860476000,13140.0,13093,139,0
2239,4882210185,787.0,693,13,0
2240,791660138054778880,99074.0,470,295,1
2241,709934518938038272,670.0,330,174,1
2242,700987748631584768,472.0,2,4,1
2243,704022837288411136,100224.0,97852,19,0
2244,714455098005569536,827.0,658,43,0
2245,755797059534454784,33.0,103,5,0
2246,4548507922,23653.0,659,38,1
2247,4861149785,173.0,417,8,1
2248,747532340625178624,18310.0,2331,15,1
2249,795678448899473408,1139.0,387,1198,0
2250,723798200088428544,1604.0,1471,32,0
2251,4708065196,1991.0,611,44,1
2252,733374881002295296,120126.0,0,4182,2
2253,784000678935031808,56992.0,156,830,0
2254,795344738178265088,291215.0,495,199,0
2255,777938133723844608,17511.0,7,135,4
2256,782181430877126656,609.0,474,7,0
2257,4902420957,245.0,152,25,0
2258,700817620023566336,33707.0,431,1042,0
2259,742670273502142464,4966.0,5300,390,0
2260,791660138054778880,99074.0,470,1086,1
2261,704343392600367104,25058.0,13095,438,0
2262,791660138054778880,99074.0,470,855,0
2263,4892963483,13785.0,3618,81,0
2264,747150306404884480,1502.0,1953,7,3
2265,4821941974,9659.0,84,21,0
2266,705443245971652608,2532.0,1417,0,0
2267,748298629622931456,906.0,2393,0,0
2268,748298629622931456,906.0,2393,0,0
2269,748298629622931456,906.0,2393,0,0
2270,748298629622931456,906.0,2393,0,0
2271,4654661314,39939.0,4,4063,1
2272,800113360016543744,150.0,101,0,0
2273,759152214116012032,3254.0,134,0,0
2274,4645135167,144.0,268,0,0
2275,718334751250255872,1423.0,1653,0,0
2276,777512800449159168,75.0,93,0,0
2277,782209538208456704,864.0,535,0,0
2278,743455969674412032,827.0,523,0,0
2279,4827634443,135.0,123,0,1
2280,774375019640156160,49.0,85,0,0
2281,700817490893475840,568.0,445,0,0
2282,801814337287553024,25.0,23,0,1
2283,784852983246888960,1099.0,37,3,1
2284,808692967628308480,63.0,58,0,0
2285,788324329088020480,84.0,200,0,0
2286,742670273502142464,4966.0,5300,0,0
2287,777209638798458880,288.0,77,0,0
2288,725580894380130304,99.0,162,0,0
2289,754084409473699840,6.0,54,0,0
2290,786849694974676992,2285.0,2261,0,0
2291,745965541639225344,356.0,294,0,0
2292,4703549913,381.0,1082,0,0
2293,709795268263321600,10.0,15,0,0
2294,745151582279335936,651.0,155,1,0
2295,4705482001,2007.0,1467,70,0
2296,4884736025,165.0,163,0,1
2297,723814205191757824,208.0,178,0,1
2298,718505202203107328,5201.0,5644,3,0
2299,783664203630579712,237.0,411,1,0
2300,746076930974289920,1347.0,1723,1,0
