,InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country,invoiceDate_norm,Year,YearMonth,Month,MonthDate,DayofMonth,Hour,DayofWeek,Month_name,Day_name
391114,C562139,2011-08-03 10:10:00,84978,holder heart jar hanging tlight,-1,1.25,-1.25,12921,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391115,C562142,2011-08-03 10:37:00,23163,sugar regency tongs,-7,2.08,-14.56,15189,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391116,C562144,2011-08-03 10:43:00,21643,tutti mirror assorted frutti,-12,1.25,-15.0,12757,Portugal,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391117,C562147,2011-08-03 10:47:00,21232,ceramic strawberry trinket box pot,-1,1.25,-1.25,16180,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391118,C562147,2011-08-03 10:47:00,22064,pot trinket doughnut pink,-1,1.65,-1.65,16180,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391119,C562147,2011-08-03 10:47:00,22328,snack 4 round fruits set boxes,-1,2.95,-2.95,16180,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391120,C562147,2011-08-03 10:47:00,22649,strawberry teapot cake fairy,-1,4.95,-4.95,16180,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391121,C562147,2011-08-03 10:47:00,22697,regency saucer green teacup,-1,2.95,-2.95,16180,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391122,C562147,2011-08-03 10:47:00,22699,regency roses saucer teacup,-1,2.95,-2.95,16180,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391123,C562147,2011-08-03 10:47:00,23206,bag lunch design apple,-1,1.65,-1.65,16180,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391124,C562149,2011-08-03 10:49:00,20711,bag toys jumbo,-1,2.08,-2.08,13534,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391125,C562149,2011-08-03 10:49:00,21930,bag storage skulls jumbo,-1,2.08,-2.08,13534,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391126,C562149,2011-08-03 10:49:00,23203,bag doily doiley vintage patterns jumbo,-1,2.08,-2.08,13534,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391127,C562149,2011-08-03 10:49:00,23204,bag charlotte apples design,-1,0.85,-0.85,13534,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391128,C562149,2011-08-03 10:49:00,23205,bag alphabet vintage design charlotte,-1,0.85,-0.85,13534,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391129,C562151,2011-08-03 10:55:00,22637,bank retrospot piggy,-1,2.1,-2.1,17053,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,10,2,August,Wednesday
391130,C562154,2011-08-03 11:23:00,23256,spaceboy kids cutlery childrens,-4,4.15,-16.6,13520,Switzerland,2011-08-03,2011,2011-08,8,08-03,3,11,2,August,Wednesday
391131,C562160,2011-08-03 11:50:00,22456,slate large chalkboard natural,-4,4.25,-17.0,13106,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,11,2,August,Wednesday
391132,C562185,2011-08-03 12:15:00,22381,toy tidy pink polkadot,-3,2.1,-6.3,12748,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,12,2,August,Wednesday
391133,C562188,2011-08-03 12:16:00,85099B,bag red retrospot jumbo,-100,1.79,-179.0,12748,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,12,2,August,Wednesday
391134,C562206,2011-08-03 12:55:00,20725,bag lunch red retrospot spotty,-2,1.65,-3.3,15625,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,12,2,August,Wednesday
391135,C562221,2011-08-03 14:22:00,20685,red doormat retrospot,-10,6.75,-67.5,16525,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391136,C562221,2011-08-03 14:22:00,21154,red retrospot glove oven,-10,1.25,-12.5,16525,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391137,C562221,2011-08-03 14:22:00,21155,bag red retrospot peg,-6,2.55,-15.3,16525,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391138,C562221,2011-08-03 14:22:00,21916,chalk retro white sticks 12 set,-24,0.42,-10.08,16525,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391139,C562221,2011-08-03 14:22:00,22151,setting place white heart,-432,0.36,-155.52,16525,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391140,C562221,2011-08-03 14:22:00,22791,glass antique fluted tlight,-72,1.06,-76.32,16525,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391141,C562221,2011-08-03 14:22:00,47566,bunting party,-8,4.95,-39.6,16525,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391142,C562221,2011-08-03 14:22:00,82482,frame wooden white picture finish,-36,2.1,-75.6,16525,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391143,C562223,2011-08-03 14:34:00,22655,cabinet vintage kitchen red,-2,125.0,-250.0,15804,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,14,2,August,Wednesday
391144,C562267,2011-08-03 16:33:00,21888,set bingo,-1,3.75,-3.75,14056,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,16,2,August,Wednesday
391145,C562267,2011-08-03 16:33:00,23193,buffalo bill box treasure book,-3,2.25,-6.75,14056,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,16,2,August,Wednesday
391146,C562267,2011-08-03 16:33:00,23237,4 leaves knack leaf set knick tins,-3,4.15,-12.45,14056,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,16,2,August,Wednesday
391147,C562267,2011-08-03 16:33:00,84755,holder hanging colour glass tlight,-1,0.65,-0.65,14056,United Kingdom,2011-08-03,2011,2011-08,8,08-03,3,16,2,August,Wednesday
391148,C562280,2011-08-04 10:31:00,23020,jar storage glass songbird,-1,12.5,-12.5,16133,United Kingdom,2011-08-04,2011,2011-08,8,08-04,4,10,3,August,Thursday
391149,C562280,2011-08-04 10:31:00,84926F,psychedelic coaster tile,-24,0.29,-6.96,16133,United Kingdom,2011-08-04,2011,2011-08,8,08-04,4,10,3,August,Thursday
391150,C562281,2011-08-04 10:36:00,22423,regency cakestand tier 3,-1,12.75,-12.75,12476,Germany,2011-08-04,2011,2011-08,8,08-04,4,10,3,August,Thursday
391151,C562281,2011-08-04 10:36:00,22798,dressing glass antique pot table,-3,2.95,-8.85,12476,Germany,2011-08-04,2011,2011-08,8,08-04,4,10,3,August,Thursday
391152,C562281,2011-08-04 10:36:00,23020,jar storage glass songbird,-1,12.5,-12.5,12476,Germany,2011-08-04,2011,2011-08,8,08-04,4,10,3,August,Thursday
391153,C562281,2011-08-04 10:36:00,84663A,grass wooden wall hopper clock,-3,0.79,-2.37,12476,Germany,2011-08-04,2011,2011-08,8,08-04,4,10,3,August,Thursday
391154,C562281,2011-08-04 10:36:00,84976,shaped rectangular mirror,-2,0.79,-1.58,12476,Germany,2011-08-04,2011,2011-08,8,08-04,4,10,3,August,Thursday
391155,C562367,2011-08-04 14:03:00,22203,milk red retrospot pan,-1,3.75,-3.75,17811,United Kingdom,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391156,C562375,2011-08-04 14:46:00,21977,cases 60 cake paisley pink pack,-24,0.55,-13.2,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391157,C562375,2011-08-04 14:46:00,22086,chain 50 s christmas kit paper,-120,2.55,-306.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391158,C562375,2011-08-04 14:46:00,22192,clock blue diner wall,-12,7.65,-91.8,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391159,C562375,2011-08-04 14:46:00,22193,clock red diner wall,-12,7.65,-91.8,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391160,C562375,2011-08-04 14:46:00,22423,regency cakestand tier 3,-32,10.95,-350.4,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391161,C562375,2011-08-04 14:46:00,22697,regency saucer green teacup,-48,2.55,-122.4,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391162,C562375,2011-08-04 14:46:00,22698,regency saucer pink teacup,-48,2.55,-122.4,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391163,C562375,2011-08-04 14:46:00,22699,regency roses saucer teacup,-48,2.55,-122.4,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391164,C562375,2011-08-04 14:46:00,22907,design pantry napkins 20 pack,-12,0.85,-10.2,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391165,C562375,2011-08-04 14:46:00,22909,vintage napkins 20 christmas set,-192,0.72,-138.24,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391166,C562375,2011-08-04 14:46:00,22910,vintage chain christmas kit paper,-200,2.55,-510.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391167,C562375,2011-08-04 14:46:00,22945,tags metal assorted christmas,-144,0.72,-103.68,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391168,C562375,2011-08-04 14:46:00,22950,vintage doilies 36 christmas set,-288,1.25,-360.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391169,C562375,2011-08-04 14:46:00,22952,vintage cases 60 cake 72 christmas,-240,0.42,-100.8,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391170,C562375,2011-08-04 14:46:00,22978,pin pantry rolling,-24,3.39,-81.36,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391171,C562375,2011-08-04 14:46:00,22979,washing brush pantry,-72,1.25,-90.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391172,C562375,2011-08-04 14:46:00,22980,brush pantry scrubbing,-48,1.45,-69.6,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391173,C562375,2011-08-04 14:46:00,23157,6 nativity set magnets,-240,1.85,-444.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391174,C562375,2011-08-04 14:46:00,23163,sugar regency tongs,-48,2.08,-99.84,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391175,C562375,2011-08-04 14:46:00,23166,medium ceramic storage jar,-12,1.25,-15.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391176,C562375,2011-08-04 14:46:00,23169,classic jar cookie sweet glass,-6,4.15,-24.9,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391177,C562375,2011-08-04 14:46:00,23170,tea regency roses plate,-48,1.45,-69.6,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391178,C562375,2011-08-04 14:46:00,23171,tea regency green plate,-48,1.45,-69.6,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391179,C562375,2011-08-04 14:46:00,23172,tea regency pink plate,-48,1.45,-69.6,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391180,C562375,2011-08-04 14:46:00,23173,teapot regency roses,-24,8.15,-195.6,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391181,C562375,2011-08-04 14:46:00,23174,green sugar regency bowl,-48,3.75,-180.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391182,C562375,2011-08-04 14:46:00,23175,milk regency jug pink,-48,2.75,-132.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391183,C562375,2011-08-04 14:46:00,23307,design cases 60 pantry cake set,-24,0.55,-13.2,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391184,C562375,2011-08-04 14:46:00,23314,vintage tablecloth christmas,-4,12.5,-50.0,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391185,C562375,2011-08-04 14:46:00,23315,clock ivory refectory,-12,8.15,-97.8,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391186,C562375,2011-08-04 14:46:00,23318,vintage mini 6 box crackers,-96,2.08,-199.68,14911,Ireland,2011-08-04,2011,2011-08,8,08-04,4,14,3,August,Thursday
391187,C562423,2011-08-04 17:06:00,22423,regency cakestand tier 3,-1,12.75,-12.75,12584,Italy,2011-08-04,2011,2011-08,8,08-04,4,17,3,August,Thursday
391188,C562423,2011-08-04 17:06:00,22627,mint kitchen scales,-2,8.5,-17.0,12584,Italy,2011-08-04,2011,2011-08,8,08-04,4,17,3,August,Thursday
391189,C562423,2011-08-04 17:06:00,22720,design pantry cake set 3 tins,-2,4.95,-9.9,12584,Italy,2011-08-04,2011,2011-08,8,08-04,4,17,3,August,Thursday
391190,C562425,2011-08-04 17:08:00,23243,set sugar pantry tea coffee tins,-1,4.95,-4.95,12584,Italy,2011-08-04,2011,2011-08,8,08-04,4,17,3,August,Thursday
391191,C562438,2011-08-04 17:58:00,22423,regency cakestand tier 3,-1,12.75,-12.75,14621,United Kingdom,2011-08-04,2011,2011-08,8,08-04,4,17,3,August,Thursday
391192,C562438,2011-08-04 17:58:00,22698,regency saucer pink teacup,-2,2.95,-5.9,14621,United Kingdom,2011-08-04,2011,2011-08,8,08-04,4,17,3,August,Thursday
391193,C562438,2011-08-04 17:58:00,23023,bonne holder jar jam ridged tlight,-2,1.65,-3.3,14621,United Kingdom,2011-08-04,2011,2011-08,8,08-04,4,17,3,August,Thursday
391194,C562438,2011-08-04 17:58:00,84755,holder hanging colour glass tlight,-1,0.65,-0.65,14621,United Kingdom,2011-08-04,2011,2011-08,8,08-04,4,17,3,August,Thursday
391195,C562522,2011-08-05 12:49:00,22139,ceramic retrospot tea pc set 11,-1,4.95,-4.95,13813,Germany,2011-08-05,2011,2011-08,8,08-05,5,12,4,August,Friday
391196,C562522,2011-08-05 12:49:00,22169,frame album white family picture,-1,8.5,-8.5,13813,Germany,2011-08-05,2011,2011-08,8,08-05,5,12,4,August,Friday
391197,C562559,2011-08-05 17:08:00,21231,ceramic sweetheart trinket box,-13,1.25,-16.25,16743,United Kingdom,2011-08-05,2011,2011-08,8,08-05,5,17,4,August,Friday
391198,C562559,2011-08-05 17:08:00,21232,ceramic strawberry trinket box pot,-24,1.25,-30.0,16743,United Kingdom,2011-08-05,2011,2011-08,8,08-05,5,17,4,August,Friday
391199,C562561,2011-08-05 17:13:00,22656,blue vintage kitchen cabinet,-1,125.0,-125.0,16729,United Kingdom,2011-08-05,2011,2011-08,8,08-05,5,17,4,August,Friday
391200,C562577,2011-08-07 13:09:00,23207,bag lunch design alphabet,-1,1.65,-1.65,15518,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391201,C562582,2011-08-07 13:53:00,15034,fan pocket paper traveling,-18,0.14,-2.52,15640,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391202,C562582,2011-08-07 13:53:00,20751,funky washing gloves assorted,-1,2.1,-2.1,15640,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391203,C562582,2011-08-07 13:53:00,21452,box money toadstool,-1,2.95,-2.95,15640,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391204,C562582,2011-08-07 13:53:00,21671,red ceramic spot knob drawer,-8,1.25,-10.0,15640,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391205,C562582,2011-08-07 13:53:00,21843,stand red retrospot cake,-1,10.95,-10.95,15640,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391206,C562582,2011-08-07 13:53:00,22241,garland wooden happy easter,-1,1.25,-1.25,15640,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391207,C562582,2011-08-07 13:53:00,22634,spaceboy childs set breakfast,-1,9.95,-9.95,15640,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391208,C562582,2011-08-07 13:53:00,23008,girl gift baby dolly set,-1,16.95,-16.95,15640,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,13,6,August,Sunday
391209,C562594,2011-08-07 15:44:00,22464,lantern hanging metal heart,-24,1.65,-39.6,12748,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,15,6,August,Sunday
391210,C562594,2011-08-07 15:44:00,85230G,orange votive candle,-48,0.29,-13.92,12748,United Kingdom,2011-08-07,2011,2011-08,8,08-07,7,15,6,August,Sunday
391211,C562613,2011-08-08 12:11:00,23175,milk regency jug pink,-3,3.25,-9.75,15228,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391212,C562618,2011-08-08 12:32:00,20914,red bowls retrospot set 5 glass spotty lid,-2,2.95,-5.9,13186,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391213,C562618,2011-08-08 12:32:00,22637,bank retrospot piggy,-1,2.55,-2.55,13186,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391214,C562618,2011-08-08 12:32:00,82600,singing n 0 metal sign,-6,2.1,-12.6,13186,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391215,C562620,2011-08-08 12:34:00,22798,dressing glass antique pot table,-1,2.95,-2.95,13089,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391216,C562620,2011-08-08 12:34:00,22801,pedestal bowl glass antique,-1,3.75,-3.75,13089,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391217,C562623,2011-08-08 12:38:00,22771,edwardian clear knob drawer acrylic,-3,1.25,-3.75,16255,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391218,C562623,2011-08-08 12:38:00,22772,edwardian pink knob drawer acrylic,-1,1.25,-1.25,16255,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391219,C562648,2011-08-08 12:56:00,21539,butter red retrospot dish,-1,4.95,-4.95,14606,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391220,C562648,2011-08-08 12:56:00,22998,wallet travel card calm,-1,0.42,-0.42,14606,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,12,0,August,Monday
391221,C562651,2011-08-08 13:25:00,21991,collage stationery bohemian set,-12,1.25,-15.0,16951,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,13,0,August,Monday
391222,C562661,2011-08-08 13:40:00,22744,monsoon kit card,-6,2.95,-17.7,13588,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,13,0,August,Monday
391223,C562687,2011-08-08 13:53:00,21158,hanger door moody girl,-24,0.39,-9.36,15157,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,13,0,August,Monday
391224,C562687,2011-08-08 13:53:00,21359,letters relax wood large,-1,3.95,-3.95,15157,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,13,0,August,Monday
391225,C562687,2011-08-08 13:53:00,22233,birdhouse rabbit jigsaw,-1,0.59,-0.59,15157,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,13,0,August,Monday
391226,C562687,2011-08-08 13:53:00,22268,decoration bunny sitting easter,-39,0.19,-7.41,15157,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,13,0,August,Monday
391227,C562687,2011-08-08 13:53:00,22287,decoration metal wobbly chicken,-12,0.39,-4.68,15157,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,13,0,August,Monday
391228,C562709,2011-08-08 14:32:00,21042,red retrospot apron,-1,4.65,-4.65,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391229,C562709,2011-08-08 14:32:00,21232,ceramic strawberry trinket box pot,-1,1.06,-1.06,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391230,C562709,2011-08-08 14:32:00,21238,red retrospot cup,-1,0.72,-0.72,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391231,C562709,2011-08-08 14:32:00,22061,hanging cake strawbery large stand,-1,8.5,-8.5,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391232,C562709,2011-08-08 14:32:00,22197,small holder popcorn,-3,0.72,-2.16,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391233,C562709,2011-08-08 14:32:00,22384,bag lunch pink polkadot,-1,1.45,-1.45,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391234,C562709,2011-08-08 14:32:00,22659,london lunch box love,-1,1.65,-1.65,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391235,C562709,2011-08-08 14:32:00,82484,wood black white ant board finish,-1,6.75,-6.75,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391236,C562709,2011-08-08 14:32:00,85123A,holder heart cream hanging white tlight,-1,2.55,-2.55,17511,United Kingdom,2011-08-08,2011,2011-08,8,08-08,8,14,0,August,Monday
391237,C562726,2011-08-09 09:05:00,21559,strawberry lunch cutlery box,-2,2.55,-5.1,16401,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,9,1,August,Tuesday
391238,C562726,2011-08-09 09:05:00,22326,snack round woodland set of 4 boxes,-1,2.95,-2.95,16401,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,9,1,August,Tuesday
391239,C562728,2011-08-09 09:41:00,22846,red style bin diner bread,-4,14.95,-59.8,12406,Denmark,2011-08-09,2011,2011-08,8,08-09,9,9,1,August,Tuesday
391240,C562728,2011-08-09 09:41:00,22848,style bin diner pink bread,-4,14.95,-59.8,12406,Denmark,2011-08-09,2011,2011-08,8,08-09,9,9,1,August,Tuesday
391241,C562728,2011-08-09 09:41:00,22849,mint style bin diner bread,-1,14.95,-14.95,12406,Denmark,2011-08-09,2011,2011-08,8,08-09,9,9,1,August,Tuesday
391242,C562773,2011-08-09 12:18:00,15056BL,parasol edwardian black,-1,5.95,-5.95,17841,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,12,1,August,Tuesday
391243,C562773,2011-08-09 12:18:00,21935,bag shoulder suki,-1,1.65,-1.65,17841,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,12,1,August,Tuesday
391244,C562773,2011-08-09 12:18:00,22220,cake white tier lovebird stand 2,-2,9.95,-19.9,17841,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,12,1,August,Tuesday
391245,C562773,2011-08-09 12:18:00,22374,bag vintage red jet airline set,-1,4.25,-4.25,17841,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,12,1,August,Tuesday
391246,C562773,2011-08-09 12:18:00,22424,enamel bin bread cream,-2,12.75,-25.5,17841,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,12,1,August,Tuesday
391247,C562773,2011-08-09 12:18:00,85014B,red retrospot umbrella,-1,5.95,-5.95,17841,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,12,1,August,Tuesday
391248,C562794,2011-08-09 14:20:00,22456,slate large chalkboard natural,-1,4.95,-4.95,14112,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391249,C562795,2011-08-09 14:23:00,21877,home sweet mug,-1,1.25,-1.25,13709,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391250,C562795,2011-08-09 14:23:00,22192,clock blue diner wall,-1,8.5,-8.5,13709,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391251,C562795,2011-08-09 14:23:00,22428,enamel bucket cream fire,-2,6.95,-13.9,13709,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391252,C562795,2011-08-09 14:23:00,23235,vintage storage biscuit tin leaf,-1,2.89,-2.89,13709,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391253,C562796,2011-08-09 14:27:00,D,discount,-1,64.0,-64.0,13694,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391254,C562797,2011-08-09 14:29:00,22634,spaceboy childs set breakfast,-1,8.5,-8.5,16672,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391255,C562798,2011-08-09 14:30:00,22605,garden croquet wooden set,-1,12.75,-12.75,12929,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391256,C562799,2011-08-09 14:31:00,84949,silver hanging holder tlight,-2,1.65,-3.3,16609,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391257,C562800,2011-08-09 14:34:00,21559,strawberry lunch cutlery box,-2,2.55,-5.1,16401,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391258,C562801,2011-08-09 14:35:00,23012,apothecary glass perfume bottle,-1,3.95,-3.95,15194,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391259,C562802,2011-08-09 14:41:00,22990,cotton design pantry apron,-2,4.95,-9.9,15201,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391260,C562802,2011-08-09 14:41:00,22994,wallet retrospot travel card,-2,0.42,-0.84,15201,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391261,C562803,2011-08-09 14:43:00,21704,bag swirly 250 g marbles,-2,0.85,-1.7,15628,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391262,C562803,2011-08-09 14:43:00,23187,jar style storage bonbons french,-10,0.29,-2.9,15628,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,14,1,August,Tuesday
391263,C562808,2011-08-09 15:10:00,23187,jar style storage bonbons french,-5,0.29,-1.45,18282,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,15,1,August,Tuesday
391264,C562811,2011-08-09 15:30:00,23083,6 stars lantern set table paper,-48,3.29,-157.92,13217,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,15,1,August,Tuesday
391265,C562811,2011-08-09 15:30:00,23109,lights pack tea led,-96,2.49,-239.04,13217,United Kingdom,2011-08-09,2011,2011-08,8,08-09,9,15,1,August,Tuesday
391266,C562845,2011-08-10 09:21:00,21754,home block word building,-1,5.95,-5.95,14903,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,9,2,August,Wednesday
391267,C562848,2011-08-10 09:35:00,22990,cotton design pantry apron,-4,4.95,-19.8,15201,United Kingdom,2011-08-10,2011,2011-08,8,08-10,10,9,2,August,Wednesday
