,invoice_id,InvoiceNo,InvoiceDate,invoiceDate_norm,Year,YearMonth,Month,MonthDate,DayofMonth,Hour,DayofWeek,Month_name,Day_name
11023,11023,564065,2011-08-22 15:05:00,2011-08-22,2011,2011-08,8,08-22,22,15,0,August,Monday
11024,11024,564066,2011-08-22 15:05:00,2011-08-22,2011,2011-08,8,08-22,22,15,0,August,Monday
11025,11025,564067,2011-08-22 15:07:00,2011-08-22,2011,2011-08,8,08-22,22,15,0,August,Monday
11026,11026,564075,2011-08-22 15:22:00,2011-08-22,2011,2011-08,8,08-22,22,15,0,August,Monday
11027,11027,564076,2011-08-22 15:27:00,2011-08-22,2011,2011-08,8,08-22,22,15,0,August,Monday
11028,11028,564077,2011-08-22 15:42:00,2011-08-22,2011,2011-08,8,08-22,22,15,0,August,Monday
11029,11029,564078,2011-08-22 15:43:00,2011-08-22,2011,2011-08,8,08-22,22,15,0,August,Monday
11030,11030,564079,2011-08-22 15:55:00,2011-08-22,2011,2011-08,8,08-22,22,15,0,August,Monday
11031,11031,564083,2011-08-23 08:54:00,2011-08-23,2011,2011-08,8,08-23,23,8,1,August,Tuesday
11032,11032,564085,2011-08-23 09:17:00,2011-08-23,2011,2011-08,8,08-23,23,9,1,August,Tuesday
11033,11033,564088,2011-08-23 09:38:00,2011-08-23,2011,2011-08,8,08-23,23,9,1,August,Tuesday
11034,11034,564089,2011-08-23 09:53:00,2011-08-23,2011,2011-08,8,08-23,23,9,1,August,Tuesday
11035,11035,564090,2011-08-23 09:53:00,2011-08-23,2011,2011-08,8,08-23,23,9,1,August,Tuesday
11036,11036,564091,2011-08-23 09:57:00,2011-08-23,2011,2011-08,8,08-23,23,9,1,August,Tuesday
11037,11037,564092,2011-08-23 10:24:00,2011-08-23,2011,2011-08,8,08-23,23,10,1,August,Tuesday
11038,11038,564093,2011-08-23 10:29:00,2011-08-23,2011,2011-08,8,08-23,23,10,1,August,Tuesday
11039,11039,564095,2011-08-23 10:31:00,2011-08-23,2011,2011-08,8,08-23,23,10,1,August,Tuesday
11040,11040,564096,2011-08-23 10:36:00,2011-08-23,2011,2011-08,8,08-23,23,10,1,August,Tuesday
11041,11041,564109,2011-08-23 10:48:00,2011-08-23,2011,2011-08,8,08-23,23,10,1,August,Tuesday
11042,11042,564132,2011-08-23 10:56:00,2011-08-23,2011,2011-08,8,08-23,23,10,1,August,Tuesday
11043,11043,564133,2011-08-23 11:01:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11044,11044,564135,2011-08-23 11:12:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11045,11045,564136,2011-08-23 11:16:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11046,11046,564137,2011-08-23 11:30:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11047,11047,564139,2011-08-23 11:41:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11048,11048,564140,2011-08-23 11:47:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11049,11049,564141,2011-08-23 11:47:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11050,11050,564143,2011-08-23 11:51:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11051,11051,564144,2011-08-23 11:53:00,2011-08-23,2011,2011-08,8,08-23,23,11,1,August,Tuesday
11052,11052,564145,2011-08-23 12:18:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11053,11053,564146,2011-08-23 12:18:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11054,11054,564147,2011-08-23 12:21:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11055,11055,564148,2011-08-23 12:22:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11056,11056,564149,2011-08-23 12:26:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11057,11057,564150,2011-08-23 12:30:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11058,11058,564158,2011-08-23 12:37:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11059,11059,564159,2011-08-23 12:43:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11060,11060,564160,2011-08-23 12:47:00,2011-08-23,2011,2011-08,8,08-23,23,12,1,August,Tuesday
11061,11061,564161,2011-08-23 13:13:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11062,11062,564162,2011-08-23 13:27:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11063,11063,564163,2011-08-23 13:28:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11064,11064,564164,2011-08-23 13:30:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11065,11065,564165,2011-08-23 13:35:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11066,11066,564166,2011-08-23 13:40:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11067,11067,564167,2011-08-23 13:50:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11068,11068,564168,2011-08-23 13:51:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11069,11069,564169,2011-08-23 13:55:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11070,11070,564170,2011-08-23 13:59:00,2011-08-23,2011,2011-08,8,08-23,23,13,1,August,Tuesday
11071,11071,564171,2011-08-23 14:00:00,2011-08-23,2011,2011-08,8,08-23,23,14,1,August,Tuesday
11072,11072,564172,2011-08-23 14:19:00,2011-08-23,2011,2011-08,8,08-23,23,14,1,August,Tuesday
11073,11073,564173,2011-08-23 14:23:00,2011-08-23,2011,2011-08,8,08-23,23,14,1,August,Tuesday
11074,11074,564174,2011-08-23 14:25:00,2011-08-23,2011,2011-08,8,08-23,23,14,1,August,Tuesday
11075,11075,564181,2011-08-23 14:53:00,2011-08-23,2011,2011-08,8,08-23,23,14,1,August,Tuesday
11076,11076,564182,2011-08-23 14:55:00,2011-08-23,2011,2011-08,8,08-23,23,14,1,August,Tuesday
11077,11077,564186,2011-08-23 15:20:00,2011-08-23,2011,2011-08,8,08-23,23,15,1,August,Tuesday
11078,11078,564187,2011-08-23 15:24:00,2011-08-23,2011,2011-08,8,08-23,23,15,1,August,Tuesday
11079,11079,564188,2011-08-23 15:33:00,2011-08-23,2011,2011-08,8,08-23,23,15,1,August,Tuesday
11080,11080,564189,2011-08-23 15:34:00,2011-08-23,2011,2011-08,8,08-23,23,15,1,August,Tuesday
11081,11081,564190,2011-08-23 16:01:00,2011-08-23,2011,2011-08,8,08-23,23,16,1,August,Tuesday
11082,11082,564191,2011-08-23 16:16:00,2011-08-23,2011,2011-08,8,08-23,23,16,1,August,Tuesday
11083,11083,564192,2011-08-23 16:36:00,2011-08-23,2011,2011-08,8,08-23,23,16,1,August,Tuesday
11084,11084,564195,2011-08-23 16:49:00,2011-08-23,2011,2011-08,8,08-23,23,16,1,August,Tuesday
11085,11085,564197,2011-08-23 17:13:00,2011-08-23,2011,2011-08,8,08-23,23,17,1,August,Tuesday
11086,11086,564198,2011-08-23 17:18:00,2011-08-23,2011,2011-08,8,08-23,23,17,1,August,Tuesday
11087,11087,564199,2011-08-23 17:31:00,2011-08-23,2011,2011-08,8,08-23,23,17,1,August,Tuesday
11088,11088,564200,2011-08-23 17:37:00,2011-08-23,2011,2011-08,8,08-23,23,17,1,August,Tuesday
11089,11089,564201,2011-08-24 08:09:00,2011-08-24,2011,2011-08,8,08-24,24,8,2,August,Wednesday
11090,11090,564202,2011-08-24 08:27:00,2011-08-24,2011,2011-08,8,08-24,24,8,2,August,Wednesday
11091,11091,564203,2011-08-24 08:49:00,2011-08-24,2011,2011-08,8,08-24,24,8,2,August,Wednesday
11092,11092,564216,2011-08-24 09:23:00,2011-08-24,2011,2011-08,8,08-24,24,9,2,August,Wednesday
11093,11093,564219,2011-08-24 09:30:00,2011-08-24,2011,2011-08,8,08-24,24,9,2,August,Wednesday
11094,11094,564222,2011-08-24 09:41:00,2011-08-24,2011,2011-08,8,08-24,24,9,2,August,Wednesday
11095,11095,564223,2011-08-24 09:46:00,2011-08-24,2011,2011-08,8,08-24,24,9,2,August,Wednesday
11096,11096,564224,2011-08-24 09:56:00,2011-08-24,2011,2011-08,8,08-24,24,9,2,August,Wednesday
11097,11097,564225,2011-08-24 10:06:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11098,11098,564226,2011-08-24 10:13:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11099,11099,564227,2011-08-24 10:19:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11100,11100,564228,2011-08-24 10:20:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11101,11101,564231,2011-08-24 10:22:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11102,11102,564246,2011-08-24 10:36:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11103,11103,564248,2011-08-24 10:37:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11104,11104,564256,2011-08-24 10:45:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11105,11105,564268,2011-08-24 10:51:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11106,11106,564272,2011-08-24 10:52:00,2011-08-24,2011,2011-08,8,08-24,24,10,2,August,Wednesday
11107,11107,564300,2011-08-24 11:31:00,2011-08-24,2011,2011-08,8,08-24,24,11,2,August,Wednesday
11108,11108,564301,2011-08-24 11:54:00,2011-08-24,2011,2011-08,8,08-24,24,11,2,August,Wednesday
11109,11109,564302,2011-08-24 12:00:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11110,11110,564303,2011-08-24 12:04:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11111,11111,564304,2011-08-24 12:11:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11112,11112,564305,2011-08-24 12:20:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11113,11113,564306,2011-08-24 12:23:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11114,11114,564307,2011-08-24 12:32:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11115,11115,564308,2011-08-24 12:36:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11116,11116,564309,2011-08-24 12:39:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11117,11117,564310,2011-08-24 12:51:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11118,11118,564311,2011-08-24 12:52:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11119,11119,564312,2011-08-24 12:52:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11120,11120,564313,2011-08-24 12:54:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11121,11121,564314,2011-08-24 12:58:00,2011-08-24,2011,2011-08,8,08-24,24,12,2,August,Wednesday
11122,11122,564315,2011-08-24 13:07:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11123,11123,564316,2011-08-24 13:11:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11124,11124,564317,2011-08-24 13:12:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11125,11125,564318,2011-08-24 13:15:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11126,11126,564319,2011-08-24 13:18:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11127,11127,564321,2011-08-24 13:22:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11128,11128,564322,2011-08-24 13:23:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11129,11129,564323,2011-08-24 13:24:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11130,11130,564324,2011-08-24 13:26:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11131,11131,564325,2011-08-24 13:27:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11132,11132,564326,2011-08-24 13:30:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11133,11133,564327,2011-08-24 13:33:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11134,11134,564328,2011-08-24 13:42:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11135,11135,564329,2011-08-24 13:55:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11136,11136,564330,2011-08-24 13:57:00,2011-08-24,2011,2011-08,8,08-24,24,13,2,August,Wednesday
11137,11137,564332,2011-08-24 14:02:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11138,11138,564333,2011-08-24 14:14:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11139,11139,564334,2011-08-24 14:19:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11140,11140,564335,2011-08-24 14:23:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11141,11141,564336,2011-08-24 14:28:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11142,11142,564337,2011-08-24 14:40:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11143,11143,564338,2011-08-24 14:41:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11144,11144,564339,2011-08-24 14:46:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11145,11145,564342,2011-08-24 14:53:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11146,11146,564346,2011-08-24 14:54:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11147,11147,564350,2011-08-24 14:57:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11148,11148,564351,2011-08-24 14:59:00,2011-08-24,2011,2011-08,8,08-24,24,14,2,August,Wednesday
11149,11149,564352,2011-08-24 15:04:00,2011-08-24,2011,2011-08,8,08-24,24,15,2,August,Wednesday
11150,11150,564353,2011-08-24 15:08:00,2011-08-24,2011,2011-08,8,08-24,24,15,2,August,Wednesday
11151,11151,564354,2011-08-24 15:09:00,2011-08-24,2011,2011-08,8,08-24,24,15,2,August,Wednesday
11152,11152,564355,2011-08-24 15:12:00,2011-08-24,2011,2011-08,8,08-24,24,15,2,August,Wednesday
11153,11153,564356,2011-08-24 15:47:00,2011-08-24,2011,2011-08,8,08-24,24,15,2,August,Wednesday
11154,11154,564357,2011-08-24 15:51:00,2011-08-24,2011,2011-08,8,08-24,24,15,2,August,Wednesday
11155,11155,564358,2011-08-24 16:00:00,2011-08-24,2011,2011-08,8,08-24,24,16,2,August,Wednesday
11156,11156,564359,2011-08-24 16:02:00,2011-08-24,2011,2011-08,8,08-24,24,16,2,August,Wednesday
11157,11157,564360,2011-08-24 16:13:00,2011-08-24,2011,2011-08,8,08-24,24,16,2,August,Wednesday
11158,11158,564361,2011-08-24 16:16:00,2011-08-24,2011,2011-08,8,08-24,24,16,2,August,Wednesday
11159,11159,564363,2011-08-24 16:23:00,2011-08-24,2011,2011-08,8,08-24,24,16,2,August,Wednesday
11160,11160,564364,2011-08-24 16:24:00,2011-08-24,2011,2011-08,8,08-24,24,16,2,August,Wednesday
11161,11161,564366,2011-08-25 08:58:00,2011-08-25,2011,2011-08,8,08-25,25,8,3,August,Thursday
11162,11162,564367,2011-08-25 09:18:00,2011-08-25,2011,2011-08,8,08-25,25,9,3,August,Thursday
11163,11163,564369,2011-08-25 09:39:00,2011-08-25,2011,2011-08,8,08-25,25,9,3,August,Thursday
11164,11164,564370,2011-08-25 09:53:00,2011-08-25,2011,2011-08,8,08-25,25,9,3,August,Thursday
11165,11165,564371,2011-08-25 09:53:00,2011-08-25,2011,2011-08,8,08-25,25,9,3,August,Thursday
11166,11166,564372,2011-08-25 09:55:00,2011-08-25,2011,2011-08,8,08-25,25,9,3,August,Thursday
11167,11167,564373,2011-08-25 09:56:00,2011-08-25,2011,2011-08,8,08-25,25,9,3,August,Thursday
11168,11168,564374,2011-08-25 10:00:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11169,11169,564375,2011-08-25 10:16:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11170,11170,564376,2011-08-25 10:25:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11171,11171,564377,2011-08-25 10:26:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11172,11172,564378,2011-08-25 10:26:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11173,11173,564379,2011-08-25 10:32:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11174,11174,564380,2011-08-25 10:39:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11175,11175,564381,2011-08-25 10:43:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11176,11176,564382,2011-08-25 10:45:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11177,11177,564383,2011-08-25 10:49:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11178,11178,564398,2011-08-25 10:55:00,2011-08-25,2011,2011-08,8,08-25,25,10,3,August,Thursday
11179,11179,564419,2011-08-25 11:09:00,2011-08-25,2011,2011-08,8,08-25,25,11,3,August,Thursday
11180,11180,564428,2011-08-25 11:27:00,2011-08-25,2011,2011-08,8,08-25,25,11,3,August,Thursday
11181,11181,564429,2011-08-25 11:31:00,2011-08-25,2011,2011-08,8,08-25,25,11,3,August,Thursday
11182,11182,564430,2011-08-25 11:36:00,2011-08-25,2011,2011-08,8,08-25,25,11,3,August,Thursday
11183,11183,564431,2011-08-25 11:36:00,2011-08-25,2011,2011-08,8,08-25,25,11,3,August,Thursday
11184,11184,564432,2011-08-25 11:40:00,2011-08-25,2011,2011-08,8,08-25,25,11,3,August,Thursday
11185,11185,564433,2011-08-25 11:46:00,2011-08-25,2011,2011-08,8,08-25,25,11,3,August,Thursday
11186,11186,564434,2011-08-25 11:59:00,2011-08-25,2011,2011-08,8,08-25,25,11,3,August,Thursday
11187,11187,564436,2011-08-25 12:06:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11188,11188,564437,2011-08-25 12:10:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11189,11189,564438,2011-08-25 12:11:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11190,11190,564439,2011-08-25 12:12:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11191,11191,564440,2011-08-25 12:13:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11192,11192,564471,2011-08-25 12:26:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11193,11193,564473,2011-08-25 12:33:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11194,11194,564474,2011-08-25 12:46:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11195,11195,564475,2011-08-25 12:50:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11196,11196,564476,2011-08-25 12:57:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11197,11197,564477,2011-08-25 12:59:00,2011-08-25,2011,2011-08,8,08-25,25,12,3,August,Thursday
11198,11198,564479,2011-08-25 13:12:00,2011-08-25,2011,2011-08,8,08-25,25,13,3,August,Thursday
11199,11199,564480,2011-08-25 13:24:00,2011-08-25,2011,2011-08,8,08-25,25,13,3,August,Thursday
11200,11200,564481,2011-08-25 13:33:00,2011-08-25,2011,2011-08,8,08-25,25,13,3,August,Thursday
11201,11201,564482,2011-08-25 13:40:00,2011-08-25,2011,2011-08,8,08-25,25,13,3,August,Thursday
11202,11202,564483,2011-08-25 13:46:00,2011-08-25,2011,2011-08,8,08-25,25,13,3,August,Thursday
11203,11203,564484,2011-08-25 13:46:00,2011-08-25,2011,2011-08,8,08-25,25,13,3,August,Thursday
11204,11204,564485,2011-08-25 13:54:00,2011-08-25,2011,2011-08,8,08-25,25,13,3,August,Thursday
11205,11205,564489,2011-08-25 14:13:00,2011-08-25,2011,2011-08,8,08-25,25,14,3,August,Thursday
11206,11206,564495,2011-08-25 14:21:00,2011-08-25,2011,2011-08,8,08-25,25,14,3,August,Thursday
11207,11207,564496,2011-08-25 14:21:00,2011-08-25,2011,2011-08,8,08-25,25,14,3,August,Thursday
11208,11208,564503,2011-08-25 14:23:00,2011-08-25,2011,2011-08,8,08-25,25,14,3,August,Thursday
11209,11209,564507,2011-08-25 14:34:00,2011-08-25,2011,2011-08,8,08-25,25,14,3,August,Thursday
11210,11210,564510,2011-08-25 14:42:00,2011-08-25,2011,2011-08,8,08-25,25,14,3,August,Thursday
11211,11211,564526,2011-08-25 14:50:00,2011-08-25,2011,2011-08,8,08-25,25,14,3,August,Thursday
11212,11212,564529,2011-08-25 14:51:00,2011-08-25,2011,2011-08,8,08-25,25,14,3,August,Thursday
11213,11213,564531,2011-08-25 15:04:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11214,11214,564532,2011-08-25 15:04:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11215,11215,564534,2011-08-25 15:09:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11216,11216,564535,2011-08-25 15:10:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11217,11217,564536,2011-08-25 15:12:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11218,11218,564537,2011-08-25 15:18:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11219,11219,564538,2011-08-25 15:21:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11220,11220,564539,2011-08-25 15:22:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11221,11221,564540,2011-08-25 15:34:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11222,11222,564541,2011-08-25 15:35:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11223,11223,564542,2011-08-25 15:47:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11224,11224,564543,2011-08-25 15:49:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11225,11225,564544,2011-08-25 15:50:00,2011-08-25,2011,2011-08,8,08-25,25,15,3,August,Thursday
11226,11226,564551,2011-08-25 17:21:00,2011-08-25,2011,2011-08,8,08-25,25,17,3,August,Thursday
11227,11227,564552,2011-08-25 17:22:00,2011-08-25,2011,2011-08,8,08-25,25,17,3,August,Thursday
11228,11228,564553,2011-08-25 18:45:00,2011-08-25,2011,2011-08,8,08-25,25,18,3,August,Thursday
11229,11229,564554,2011-08-25 19:39:00,2011-08-25,2011,2011-08,8,08-25,25,19,3,August,Thursday
11230,11230,564555,2011-08-25 19:45:00,2011-08-25,2011,2011-08,8,08-25,25,19,3,August,Thursday
11231,11231,564556,2011-08-25 19:48:00,2011-08-25,2011,2011-08,8,08-25,25,19,3,August,Thursday
11232,11232,564557,2011-08-25 19:55:00,2011-08-25,2011,2011-08,8,08-25,25,19,3,August,Thursday
11233,11233,564558,2011-08-26 08:59:00,2011-08-26,2011,2011-08,8,08-26,26,8,4,August,Friday
11234,11234,564559,2011-08-26 09:37:00,2011-08-26,2011,2011-08,8,08-26,26,9,4,August,Friday
11235,11235,564560,2011-08-26 09:55:00,2011-08-26,2011,2011-08,8,08-26,26,9,4,August,Friday
11236,11236,564561,2011-08-26 09:55:00,2011-08-26,2011,2011-08,8,08-26,26,9,4,August,Friday
11237,11237,564562,2011-08-26 09:58:00,2011-08-26,2011,2011-08,8,08-26,26,9,4,August,Friday
11238,11238,564563,2011-08-26 10:32:00,2011-08-26,2011,2011-08,8,08-26,26,10,4,August,Friday
11239,11239,564564,2011-08-26 10:50:00,2011-08-26,2011,2011-08,8,08-26,26,10,4,August,Friday
11240,11240,564565,2011-08-26 10:50:00,2011-08-26,2011,2011-08,8,08-26,26,10,4,August,Friday
11241,11241,564572,2011-08-26 11:18:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11242,11242,564573,2011-08-26 11:19:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11243,11243,564574,2011-08-26 11:19:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11244,11244,564583,2011-08-26 11:24:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11245,11245,564614,2011-08-26 11:35:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11246,11246,564626,2011-08-26 11:40:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11247,11247,564627,2011-08-26 11:47:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11248,11248,564629,2011-08-26 11:48:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11249,11249,564630,2011-08-26 11:53:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11250,11250,564631,2011-08-26 11:54:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11251,11251,564632,2011-08-26 11:58:00,2011-08-26,2011,2011-08,8,08-26,26,11,4,August,Friday
11252,11252,564634,2011-08-26 12:36:00,2011-08-26,2011,2011-08,8,08-26,26,12,4,August,Friday
11253,11253,564635,2011-08-26 12:41:00,2011-08-26,2011,2011-08,8,08-26,26,12,4,August,Friday
11254,11254,564636,2011-08-26 12:44:00,2011-08-26,2011,2011-08,8,08-26,26,12,4,August,Friday
11255,11255,564637,2011-08-26 12:49:00,2011-08-26,2011,2011-08,8,08-26,26,12,4,August,Friday
11256,11256,564638,2011-08-26 12:54:00,2011-08-26,2011,2011-08,8,08-26,26,12,4,August,Friday
11257,11257,564639,2011-08-26 12:55:00,2011-08-26,2011,2011-08,8,08-26,26,12,4,August,Friday
11258,11258,564640,2011-08-26 13:00:00,2011-08-26,2011,2011-08,8,08-26,26,13,4,August,Friday
11259,11259,564641,2011-08-26 13:16:00,2011-08-26,2011,2011-08,8,08-26,26,13,4,August,Friday
11260,11260,564642,2011-08-26 13:22:00,2011-08-26,2011,2011-08,8,08-26,26,13,4,August,Friday
11261,11261,564643,2011-08-26 13:25:00,2011-08-26,2011,2011-08,8,08-26,26,13,4,August,Friday
11262,11262,564647,2011-08-26 13:56:00,2011-08-26,2011,2011-08,8,08-26,26,13,4,August,Friday
11263,11263,564648,2011-08-26 14:04:00,2011-08-26,2011,2011-08,8,08-26,26,14,4,August,Friday
11264,11264,564650,2011-08-26 14:17:00,2011-08-26,2011,2011-08,8,08-26,26,14,4,August,Friday
11265,11265,564651,2011-08-26 14:19:00,2011-08-26,2011,2011-08,8,08-26,26,14,4,August,Friday
11266,11266,564652,2011-08-26 14:20:00,2011-08-26,2011,2011-08,8,08-26,26,14,4,August,Friday
11267,11267,564653,2011-08-26 14:23:00,2011-08-26,2011,2011-08,8,08-26,26,14,4,August,Friday
11268,11268,564654,2011-08-26 14:29:00,2011-08-26,2011,2011-08,8,08-26,26,14,4,August,Friday
11269,11269,564656,2011-08-26 14:40:00,2011-08-26,2011,2011-08,8,08-26,26,14,4,August,Friday
