,client_id,CustomerID,Country
1905,1905,12435,Denmark
1906,1906,12955,United Kingdom
1907,1907,18189,United Kingdom
1908,1908,13946,United Kingdom
1909,1909,17716,United Kingdom
1910,1910,13185,United Kingdom
1911,1911,14840,United Kingdom
1912,1912,13216,United Kingdom
1913,1913,13650,United Kingdom
1914,1914,13533,United Kingdom
1915,1915,13268,United Kingdom
1916,1916,15433,United Kingdom
1917,1917,12937,United Kingdom
1918,1918,16216,United Kingdom
1919,1919,16377,United Kingdom
1920,1920,16976,United Kingdom
1921,1921,12514,Italy
1922,1922,18210,United Kingdom
1923,1923,13631,United Kingdom
1924,1924,14422,United Kingdom
1925,1925,15648,United Kingdom
1926,1926,17725,United Kingdom
1927,1927,15861,United Kingdom
1928,1928,13072,United Kingdom
1929,1929,15695,United Kingdom
1930,1930,14110,United Kingdom
1931,1931,14059,United Kingdom
1932,1932,16672,United Kingdom
1933,1933,16511,United Kingdom
1934,1934,16256,United Kingdom
1935,1935,13591,United Kingdom
1936,1936,14066,United Kingdom
1937,1937,15483,United Kingdom
1938,1938,16626,United Kingdom
1939,1939,15019,United Kingdom
1940,1940,18270,United Kingdom
1941,1941,14315,United Kingdom
1942,1942,17921,United Kingdom
1943,1943,14041,United Kingdom
1944,1944,17060,United Kingdom
1945,1945,16023,United Kingdom
1946,1946,17133,United Kingdom
1947,1947,12878,United Kingdom
1948,1948,14155,United Kingdom
1949,1949,17043,United Kingdom
1950,1950,13046,United Kingdom
1951,1951,14633,United Kingdom
1952,1952,12948,United Kingdom
1953,1953,15703,United Kingdom
1954,1954,14071,United Kingdom
1955,1955,17134,United Kingdom
1956,1956,17795,United Kingdom
1957,1957,12902,United Kingdom
1958,1958,16444,United Kingdom
1959,1959,14232,United Kingdom
1960,1960,14693,United Kingdom
1961,1961,12407,Belgium
1962,1962,16728,United Kingdom
1963,1963,16096,United Kingdom
1964,1964,13985,United Kingdom
1965,1965,13592,United Kingdom
1966,1966,15140,United Kingdom
1967,1967,12843,United Kingdom
1968,1968,14408,United Kingdom
1969,1969,15408,United Kingdom
1970,1970,15445,United Kingdom
1971,1971,14205,United Kingdom
1972,1972,15452,United Kingdom
1973,1973,14223,United Kingdom
1974,1974,16619,United Kingdom
1975,1975,14762,United Kingdom
1976,1976,13934,United Kingdom
1977,1977,15669,United Kingdom
1978,1978,16384,United Kingdom
1979,1979,18224,United Kingdom
1980,1980,14245,United Kingdom
1981,1981,17678,United Kingdom
1982,1982,15855,United Kingdom
1983,1983,17204,United Kingdom
1984,1984,16036,United Kingdom
1985,1985,17763,United Kingdom
1986,1986,13262,United Kingdom
1987,1987,17152,United Kingdom
1988,1988,14632,United Kingdom
1989,1989,13900,United Kingdom
1990,1990,14875,United Kingdom
1991,1991,15132,United Kingdom
1992,1992,17272,United Kingdom
1993,1993,16135,United Kingdom
1994,1994,12831,United Kingdom
1995,1995,15437,United Kingdom
1996,1996,14711,United Kingdom
1997,1997,14377,United Kingdom
1998,1998,16374,United Kingdom
1999,1999,13196,United Kingdom
2000,2000,16809,United Kingdom
2001,2001,15457,United Kingdom
2002,2002,12613,Germany
2003,2003,16721,United Kingdom
2004,2004,12399,Belgium
2005,2005,17733,United Kingdom
2006,2006,17102,United Kingdom
2007,2007,15410,United Kingdom
2008,2008,13239,United Kingdom
2009,2009,15449,United Kingdom
2010,2010,14870,United Kingdom
2011,2011,13821,United Kingdom
2012,2012,17096,United Kingdom
2013,2013,12604,France
2014,2014,12818,Austria
2015,2015,18191,United Kingdom
2016,2016,14461,United Kingdom
2017,2017,13132,United Kingdom
2018,2018,16859,United Kingdom
2019,2019,15245,United Kingdom
2020,2020,17411,United Kingdom
2021,2021,17486,United Kingdom
2022,2022,16308,United Kingdom
2023,2023,12564,France
2024,2024,14607,United Kingdom
2025,2025,13249,United Kingdom
2026,2026,15644,United Kingdom
2027,2027,14075,United Kingdom
2028,2028,17250,United Kingdom
2029,2029,17966,United Kingdom
2030,2030,14129,United Kingdom
2031,2031,15651,United Kingdom
2032,2032,13035,United Kingdom
2033,2033,17644,United Kingdom
2034,2034,13341,United Kingdom
2035,2035,13512,United Kingdom
2036,2036,16620,United Kingdom
2037,2037,17698,United Kingdom
2038,2038,14267,United Kingdom
2039,2039,13736,United Kingdom
2040,2040,12434,Australia
2041,2041,16022,United Kingdom
2042,2042,14235,United Kingdom
2043,2043,16769,United Kingdom
2044,2044,17754,United Kingdom
2045,2045,12408,Belgium
2046,2046,16063,United Kingdom
2047,2047,15178,United Kingdom
2048,2048,14348,United Kingdom
2049,2049,15815,United Kingdom
2050,2050,13695,United Kingdom
2051,2051,17979,United Kingdom
2052,2052,13139,United Kingdom
2053,2053,12545,Spain
2054,2054,14758,United Kingdom
2055,2055,14536,United Kingdom
2056,2056,13662,United Kingdom
2057,2057,17946,United Kingdom
2058,2058,13743,United Kingdom
2059,2059,18078,United Kingdom
2060,2060,16780,United Kingdom
2061,2061,18273,United Kingdom
2062,2062,15045,United Kingdom
2063,2063,17625,United Kingdom
2064,2064,13357,United Kingdom
2065,2065,16777,United Kingdom
2066,2066,14476,United Kingdom
2067,2067,13481,United Kingdom
2068,2068,16245,United Kingdom
2069,2069,13266,United Kingdom
2070,2070,12669,France
2071,2071,12792,Portugal
2072,2072,17765,United Kingdom
2073,2073,15083,United Kingdom
2074,2074,18010,United Kingdom
2075,2075,15249,United Kingdom
2076,2076,13760,United Kingdom
2077,2077,15624,United Kingdom
2078,2078,17749,United Kingdom
2079,2079,15068,United Kingdom
2080,2080,14538,United Kingdom
2081,2081,14851,United Kingdom
2082,2082,14021,United Kingdom
2083,2083,13037,United Kingdom
2084,2084,18177,United Kingdom
2085,2085,14128,United Kingdom
2086,2086,17874,United Kingdom
2087,2087,17719,United Kingdom
2088,2088,14441,United Kingdom
2089,2089,17931,United Kingdom
2090,2090,13803,United Kingdom
2091,2091,17398,United Kingdom
2092,2092,15906,United Kingdom
2093,2093,16253,United Kingdom
2094,2094,13439,United Kingdom
2095,2095,12888,United Kingdom
2096,2096,13588,United Kingdom
2097,2097,12456,Switzerland
2098,2098,15521,United Kingdom
2099,2099,13720,United Kingdom
2100,2100,15674,United Kingdom
2101,2101,17594,United Kingdom
2102,2102,17775,United Kingdom
2103,2103,13988,United Kingdom
2104,2104,16657,United Kingdom
2105,2105,15424,United Kingdom
2106,2106,13316,United Kingdom
2107,2107,16788,United Kingdom
2108,2108,16584,United Kingdom
2109,2109,15364,United Kingdom
2110,2110,18108,United Kingdom
2111,2111,14272,United Kingdom
2112,2112,15980,United Kingdom
2113,2113,15832,United Kingdom
2114,2114,16092,United Kingdom
2115,2115,15528,United Kingdom
2116,2116,16398,United Kingdom
2117,2117,17088,United Kingdom
2118,2118,17438,United Kingdom
2119,2119,13060,United Kingdom
2120,2120,14790,United Kingdom
2121,2121,14890,United Kingdom
2122,2122,16386,United Kingdom
2123,2123,14818,United Kingdom
2124,2124,13571,United Kingdom
2125,2125,12909,United Kingdom
2126,2126,12619,Germany
2127,2127,16698,United Kingdom
2128,2128,16681,United Kingdom
2129,2129,13573,United Kingdom
2130,2130,13883,United Kingdom
2131,2131,14957,United Kingdom
2132,2132,13918,United Kingdom
2133,2133,17212,United Kingdom
2134,2134,17781,United Kingdom
2135,2135,14886,United Kingdom
2136,2136,13626,United Kingdom
2137,2137,16609,United Kingdom
2138,2138,16180,United Kingdom
2139,2139,13462,United Kingdom
2140,2140,18263,United Kingdom
2141,2141,16960,United Kingdom
2142,2142,13841,United Kingdom
2143,2143,17701,United Kingdom
2144,2144,12949,United Kingdom
2145,2145,14852,United Kingdom
2146,2146,12569,Germany
2147,2147,13169,United Kingdom
2148,2148,16162,United Kingdom
2149,2149,15691,United Kingdom
2150,2150,14195,United Kingdom
2151,2151,13781,United Kingdom
2152,2152,17758,United Kingdom
2153,2153,14023,United Kingdom
2154,2154,17669,United Kingdom
2155,2155,16142,United Kingdom
2156,2156,17648,United Kingdom
2157,2157,13059,United Kingdom
2158,2158,16224,United Kingdom
2159,2159,15223,United Kingdom
2160,2160,17886,United Kingdom
2161,2161,13294,United Kingdom
2162,2162,15289,United Kingdom
2163,2163,18185,United Kingdom
2164,2164,17956,United Kingdom
2165,2165,15756,United Kingdom
2166,2166,14747,United Kingdom
2167,2167,14719,United Kingdom
2168,2168,13015,United Kingdom
2169,2169,16586,United Kingdom
2170,2170,16105,United Kingdom
2171,2171,15442,United Kingdom
2172,2172,16906,United Kingdom
2173,2173,14546,United Kingdom
2174,2174,14535,United Kingdom
2175,2175,16170,United Kingdom
2176,2176,15244,United Kingdom
2177,2177,16696,United Kingdom
2178,2178,15145,United Kingdom
2179,2179,17492,United Kingdom
2180,2180,13525,United Kingdom
2181,2181,17409,United Kingdom
2182,2182,17783,United Kingdom
2183,2183,13863,United Kingdom
2184,2184,13515,United Kingdom
2185,2185,15917,United Kingdom
2186,2186,17440,United Kingdom
2187,2187,17045,United Kingdom
2188,2188,17140,United Kingdom
2189,2189,15201,United Kingdom
2190,2190,14964,United Kingdom
2191,2191,16031,United Kingdom
2192,2192,14403,United Kingdom
2193,2193,17042,United Kingdom
2194,2194,13771,United Kingdom
2195,2195,17906,United Kingdom
2196,2196,18272,United Kingdom
2197,2197,16144,United Kingdom
2198,2198,13731,United Kingdom
2199,2199,12580,Germany
2200,2200,14912,Italy
2201,2201,15530,United Kingdom
2202,2202,13950,United Kingdom
2203,2203,13752,United Kingdom
2204,2204,13892,United Kingdom
2205,2205,14446,United Kingdom
2206,2206,16209,United Kingdom
2207,2207,15754,United Kingdom
2208,2208,13712,United Kingdom
2209,2209,15800,United Kingdom
2210,2210,16469,United Kingdom
2211,2211,13005,United Kingdom
2212,2212,14981,United Kingdom
2213,2213,17928,United Kingdom
2214,2214,16261,United Kingdom
2215,2215,17883,United Kingdom
2216,2216,14619,United Kingdom
2217,2217,13995,United Kingdom
2218,2218,16643,United Kingdom
2219,2219,14246,United Kingdom
2220,2220,18040,United Kingdom
2221,2221,16837,United Kingdom
2222,2222,15119,United Kingdom
2223,2223,16325,United Kingdom
2224,2224,14924,United Kingdom
2225,2225,15109,United Kingdom
2226,2226,16623,United Kingdom
2227,2227,12999,United Kingdom
2228,2228,12717,Greece
2229,2229,13962,United Kingdom
2230,2230,18036,United Kingdom
2231,2231,14958,United Kingdom
2232,2232,14264,United Kingdom
2233,2233,13562,United Kingdom
2234,2234,15775,United Kingdom
2235,2235,17054,United Kingdom
2236,2236,17268,United Kingdom
2237,2237,13548,United Kingdom
2238,2238,13508,United Kingdom
2239,2239,12447,Belgium
2240,2240,13570,United Kingdom
2241,2241,13232,United Kingdom
2242,2242,18129,United Kingdom
2243,2243,13632,United Kingdom
2244,2244,15665,United Kingdom
2245,2245,17550,United Kingdom
2246,2246,15655,United Kingdom
2247,2247,14286,United Kingdom
2248,2248,16188,United Kingdom
2249,2249,15214,United Kingdom
2250,2250,17574,United Kingdom
2251,2251,15737,United Kingdom
2252,2252,18080,United Kingdom
2253,2253,14311,United Kingdom
2254,2254,14339,United Kingdom
2255,2255,12982,United Kingdom
2256,2256,12701,Germany
2257,2257,12596,Spain
2258,2258,14273,United Kingdom
2259,2259,12363,Unspecified
2260,2260,13549,United Kingdom
2261,2261,15414,United Kingdom
2262,2262,13203,United Kingdom
2263,2263,14628,United Kingdom
2264,2264,14326,United Kingdom
2265,2265,13655,United Kingdom
2266,2266,12910,United Kingdom
2267,2267,13577,United Kingdom
2268,2268,15251,United Kingdom
2269,2269,14111,United Kingdom
2270,2270,17160,United Kingdom
2271,2271,16172,United Kingdom
2272,2272,17972,United Kingdom
2273,2273,12463,Belgium
2274,2274,14844,United Kingdom
2275,2275,17278,United Kingdom
2276,2276,15212,United Kingdom
2277,2277,16729,United Kingdom
2278,2278,14998,United Kingdom
2279,2279,13484,United Kingdom
2280,2280,16697,United Kingdom
2281,2281,14931,Channel Islands
2282,2282,18236,United Kingdom
2283,2283,13740,United Kingdom
2284,2284,15230,United Kingdom
2285,2285,15134,United Kingdom
2286,2286,16309,United Kingdom
2287,2287,13544,United Kingdom
2288,2288,14262,United Kingdom
2289,2289,13134,United Kingdom
2290,2290,17589,United Kingdom
2291,2291,16097,United Kingdom
2292,2292,13122,United Kingdom
2293,2293,16966,United Kingdom
2294,2294,17746,United Kingdom
2295,2295,16175,United Kingdom
2296,2296,14834,United Kingdom
2297,2297,16348,United Kingdom
2298,2298,15147,United Kingdom
2299,2299,16131,United Kingdom
2300,2300,15813,United Kingdom
2301,2301,17058,United Kingdom
2302,2302,17704,United Kingdom
2303,2303,13772,United Kingdom
2304,2304,15935,United Kingdom
2305,2305,16933,United Kingdom
2306,2306,16249,United Kingdom
2307,2307,14198,United Kingdom
2308,2308,13989,United Kingdom
2309,2309,17930,United Kingdom
2310,2310,14154,United Kingdom
2311,2311,14206,United Kingdom
2312,2312,14482,United Kingdom
2313,2313,14163,United Kingdom
2314,2314,14105,United Kingdom
2315,2315,17601,United Kingdom
2316,2316,17142,United Kingdom
2317,2317,13811,Germany
2318,2318,12457,Switzerland
2319,2319,15135,United Kingdom
2320,2320,16806,United Kingdom
2321,2321,13952,United Kingdom
2322,2322,13120,United Kingdom
2323,2323,12769,Brazil
2324,2324,13516,United Kingdom
2325,2325,14323,United Kingdom
2326,2326,18079,United Kingdom
2327,2327,12639,Sweden
2328,2328,14700,United Kingdom
2329,2329,15027,United Kingdom
2330,2330,17367,United Kingdom
2331,2331,18213,United Kingdom
2332,2332,17029,United Kingdom
2333,2333,13220,United Kingdom
2334,2334,15985,United Kingdom
2335,2335,16193,United Kingdom
2336,2336,15172,United Kingdom
2337,2337,13692,United Kingdom
2338,2338,15745,United Kingdom
2339,2339,17582,United Kingdom
2340,2340,13474,United Kingdom
2341,2341,17697,United Kingdom
2342,2342,16639,United Kingdom
2343,2343,16947,United Kingdom
2344,2344,15491,United Kingdom
2345,2345,16617,United Kingdom
2346,2346,15265,United Kingdom
2347,2347,16226,United Kingdom
2348,2348,18009,United Kingdom
2349,2349,16399,United Kingdom
2350,2350,14623,United Kingdom
2351,2351,15625,United Kingdom
2352,2352,18064,United Kingdom
2353,2353,15508,United Kingdom
2354,2354,16628,United Kingdom
2355,2355,13647,United Kingdom
2356,2356,15594,United Kingdom
2357,2357,13479,United Kingdom
2358,2358,13376,United Kingdom
2359,2359,15717,United Kingdom
2360,2360,13735,United Kingdom
2361,2361,13719,United Kingdom
2362,2362,16633,United Kingdom
2363,2363,13101,United Kingdom
2364,2364,15225,United Kingdom
2365,2365,14152,United Kingdom
2366,2366,12733,USA
2367,2367,15436,United Kingdom
2368,2368,17217,United Kingdom
2369,2369,12656,France
2370,2370,17734,United Kingdom
2371,2371,14905,United Kingdom
2372,2372,17548,United Kingdom
2373,2373,14148,United Kingdom
2374,2374,16103,United Kingdom
2375,2375,14626,United Kingdom
2376,2376,14868,United Kingdom
2377,2377,18246,United Kingdom
2378,2378,13485,United Kingdom
2379,2379,15517,United Kingdom
2380,2380,17115,United Kingdom
2381,2381,17120,United Kingdom
2382,2382,15912,United Kingdom
2383,2383,12506,France
2384,2384,12670,France
2385,2385,17588,United Kingdom
2386,2386,14759,United Kingdom
2387,2387,16185,United Kingdom
2388,2388,13505,Switzerland
2389,2389,13389,United Kingdom
2390,2390,12354,Spain
2391,2391,17631,United Kingdom
2392,2392,17061,United Kingdom
2393,2393,17718,United Kingdom
2394,2394,17630,United Kingdom
2395,2395,13223,United Kingdom
2396,2396,16146,United Kingdom
2397,2397,17109,United Kingdom
2398,2398,16587,United Kingdom
2399,2399,12622,Germany
2400,2400,16750,United Kingdom
2401,2401,13482,United Kingdom
2402,2402,14512,United Kingdom
2403,2403,17670,United Kingdom
2404,2404,16834,United Kingdom
2405,2405,15108,"European Community (EEC, ECSC, and EAEC)"
2406,2406,12429,Austria
2407,2407,16942,United Kingdom
2408,2408,14640,United Kingdom
2409,2409,16823,United Kingdom
2410,2410,15237,United Kingdom
2411,2411,12573,France
2412,2412,17854,United Kingdom
2413,2413,18220,United Kingdom
2414,2414,17436,United Kingdom
2415,2415,16965,United Kingdom
2416,2416,12840,United Kingdom
2417,2417,15891,United Kingdom
2418,2418,17187,United Kingdom
2419,2419,13637,United Kingdom
2420,2420,17991,United Kingdom
2421,2421,16418,United Kingdom
2422,2422,16099,United Kingdom
2423,2423,15768,United Kingdom
2424,2424,16637,United Kingdom
2425,2425,14240,United Kingdom
2426,2426,15143,United Kingdom
2427,2427,13229,United Kingdom
2428,2428,14973,United Kingdom
2429,2429,14271,United Kingdom
2430,2430,15952,United Kingdom
2431,2431,12417,Spain
2432,2432,16227,United Kingdom
2433,2433,17893,United Kingdom
2434,2434,14022,United Kingdom
2435,2435,15210,United Kingdom
2436,2436,16370,United Kingdom
2437,2437,14304,United Kingdom
2438,2438,15376,United Kingdom
2439,2439,14655,United Kingdom
2440,2440,17615,United Kingdom
2441,2441,16055,United Kingdom
2442,2442,14149,United Kingdom
2443,2443,17501,United Kingdom
2444,2444,14191,United Kingdom
2445,2445,13282,United Kingdom
2446,2446,15582,United Kingdom
2447,2447,16230,United Kingdom
2448,2448,18146,United Kingdom
2449,2449,15976,United Kingdom
2450,2450,17443,Canada
2451,2451,12886,United Kingdom
2452,2452,17974,United Kingdom
2453,2453,13524,United Kingdom
2454,2454,17955,United Kingdom
2455,2455,15128,United Kingdom
2456,2456,16610,United Kingdom
2457,2457,17394,United Kingdom
2458,2458,16094,United Kingdom
2459,2459,14173,United Kingdom
2460,2460,16258,United Kingdom
2461,2461,14948,United Kingdom
2462,2462,17384,United Kingdom
2463,2463,16990,United Kingdom
2464,2464,13762,United Kingdom
2465,2465,12593,France
2466,2466,14340,United Kingdom
2467,2467,17429,United Kingdom
2468,2468,13711,United Kingdom
2469,2469,14515,United Kingdom
2470,2470,16457,United Kingdom
2471,2471,17527,United Kingdom
2472,2472,14199,United Kingdom
2473,2473,13888,United Kingdom
2474,2474,14423,United Kingdom
2475,2475,14697,United Kingdom
2476,2476,17522,United Kingdom
2477,2477,13867,United Kingdom
2478,2478,17624,United Kingdom
2479,2479,14393,United Kingdom
2480,2480,17578,United Kingdom
2481,2481,13450,United Kingdom
2482,2482,17423,United Kingdom
2483,2483,18241,United Kingdom
2484,2484,15668,United Kingdom
2485,2485,16319,United Kingdom
2486,2486,15757,United Kingdom
2487,2487,17174,United Kingdom
2488,2488,13365,United Kingdom
2489,2489,18227,United Kingdom
2490,2490,14145,United Kingdom
2491,2491,18235,United Kingdom
2492,2492,13741,United Kingdom
2493,2493,12394,Belgium
2494,2494,16832,United Kingdom
2495,2495,15258,United Kingdom
2496,2496,15552,United Kingdom
2497,2497,18170,United Kingdom
2498,2498,13723,United Kingdom
2499,2499,14005,United Kingdom
2500,2500,15561,United Kingdom
2501,2501,16121,United Kingdom
2502,2502,18142,United Kingdom
2503,2503,13642,United Kingdom
2504,2504,15117,United Kingdom
2505,2505,13561,United Kingdom
2506,2506,15704,United Kingdom
2507,2507,16007,United Kingdom
2508,2508,16232,United Kingdom
2509,2509,17410,United Kingdom
2510,2510,13835,United Kingdom
2511,2511,13427,United Kingdom
2512,2512,14353,United Kingdom
2513,2513,12700,France
2514,2514,13003,United Kingdom
2515,2515,16756,United Kingdom
2516,2516,13492,Switzerland
2517,2517,16440,United Kingdom
2518,2518,18120,United Kingdom
2519,2519,12355,Bahrain
2520,2520,17723,United Kingdom
2521,2521,14699,United Kingdom
2522,2522,12821,United Kingdom
2523,2523,13055,United Kingdom
2524,2524,13320,United Kingdom
2525,2525,16357,United Kingdom
2526,2526,18242,United Kingdom
2527,2527,15865,United Kingdom
2528,2528,17597,United Kingdom
2529,2529,14397,United Kingdom
2530,2530,13242,United Kingdom
2531,2531,12684,France
2532,2532,14288,United Kingdom
2533,2533,15063,United Kingdom
2534,2534,12592,Germany
2535,2535,14591,United Kingdom
2536,2536,13990,United Kingdom
2537,2537,12749,United Kingdom
2538,2538,16320,Unspecified
2539,2539,14691,United Kingdom
2540,2540,16229,United Kingdom
2541,2541,14920,United Kingdom
2542,2542,17489,United Kingdom
2543,2543,13404,United Kingdom
2544,2544,15729,United Kingdom
2545,2545,13136,United Kingdom
2546,2546,16644,United Kingdom
2547,2547,14731,United Kingdom
2548,2548,14277,France
2549,2549,15187,United Kingdom
2550,2550,13052,United Kingdom
2551,2551,18133,United Kingdom
2552,2552,17664,United Kingdom
2553,2553,14649,United Kingdom
2554,2554,12649,Germany
2555,2555,13235,United Kingdom
2556,2556,14883,United Kingdom
2557,2557,12976,United Kingdom
2558,2558,14681,United Kingdom
2559,2559,14421,United Kingdom
2560,2560,16116,United Kingdom
2561,2561,14988,United Kingdom
2562,2562,15489,United Kingdom
2563,2563,14364,United Kingdom
2564,2564,16006,United Kingdom
2565,2565,16184,United Kingdom
2566,2566,17932,United Kingdom
2567,2567,18221,United Kingdom
2568,2568,12590,Germany
2569,2569,14853,United Kingdom
2570,2570,17658,United Kingdom
2571,2571,17764,United Kingdom
2572,2572,14651,United Kingdom
2573,2573,14000,United Kingdom
2574,2574,13601,United Kingdom
2575,2575,12757,Portugal
2576,2576,17970,United Kingdom
2577,2577,12770,Japan
2578,2578,15826,United Kingdom
2579,2579,15907,United Kingdom
2580,2580,12695,France
2581,2581,14342,United Kingdom
2582,2582,14873,United Kingdom
2583,2583,14689,United Kingdom
2584,2584,15440,United Kingdom
2585,2585,16076,United Kingdom
2586,2586,15333,United Kingdom
2587,2587,16283,United Kingdom
2588,2588,17263,United Kingdom
2589,2589,16877,United Kingdom
2590,2590,12674,France
2591,2591,16642,United Kingdom
2592,2592,12871,United Kingdom
2593,2593,14038,United Kingdom
2594,2594,14489,United Kingdom
2595,2595,14888,United Kingdom
2596,2596,17190,United Kingdom
2597,2597,13456,United Kingdom
2598,2598,17898,United Kingdom
2599,2599,13976,United Kingdom
2600,2600,16139,United Kingdom
2601,2601,15730,United Kingdom
2602,2602,16266,United Kingdom
2603,2603,15123,United Kingdom
2604,2604,17702,United Kingdom
2605,2605,17505,United Kingdom
2606,2606,12690,France
2607,2607,16446,United Kingdom
2608,2608,17556,United Kingdom
2609,2609,14583,United Kingdom
2610,2610,16818,United Kingdom
2611,2611,13572,United Kingdom
2612,2612,14009,United Kingdom
2613,2613,13258,United Kingdom
2614,2614,14463,United Kingdom
2615,2615,13192,United Kingdom
2616,2616,16987,United Kingdom
2617,2617,13417,United Kingdom
2618,2618,17047,United Kingdom
2619,2619,15116,United Kingdom
2620,2620,17469,United Kingdom
2621,2621,16647,United Kingdom
2622,2622,15630,United Kingdom
2623,2623,17245,United Kingdom
2624,2624,16008,United Kingdom
2625,2625,17871,United Kingdom
2626,2626,13529,United Kingdom
2627,2627,12620,France
2628,2628,15599,United Kingdom
2629,2629,16813,United Kingdom
2630,2630,14859,United Kingdom
2631,2631,16463,United Kingdom
2632,2632,15791,United Kingdom
2633,2633,13658,United Kingdom
2634,2634,13887,United Kingdom
2635,2635,12353,Bahrain
2636,2636,14551,United Kingdom
2637,2637,17166,United Kingdom
2638,2638,17926,United Kingdom
2639,2639,13391,United Kingdom
2640,2640,17455,United Kingdom
2641,2641,13308,United Kingdom
2642,2642,13856,United Kingdom
2643,2643,13243,United Kingdom
2644,2644,15095,United Kingdom
2645,2645,18048,United Kingdom
2646,2646,18287,United Kingdom
2647,2647,18150,United Kingdom
2648,2648,16690,United Kingdom
2649,2649,13555,United Kingdom
2650,2650,16038,United Kingdom
2651,2651,13972,United Kingdom
2652,2652,13227,United Kingdom
2653,2653,13657,United Kingdom
2654,2654,17176,United Kingdom
2655,2655,14837,United Kingdom
2656,2656,14682,United Kingdom
2657,2657,14921,United Kingdom
2658,2658,16341,United Kingdom
2659,2659,14647,United Kingdom
2660,2660,12710,Germany
2661,2661,15292,United Kingdom
2662,2662,15705,United Kingdom
2663,2663,13339,United Kingdom
2664,2664,13885,United Kingdom
2665,2665,12360,Austria
2666,2666,13546,United Kingdom
2667,2667,17715,United Kingdom
2668,2668,18160,United Kingdom
2669,2669,15434,United Kingdom
2670,2670,15734,United Kingdom
2671,2671,13737,United Kingdom
2672,2672,13213,United Kingdom
2673,2673,18018,United Kingdom
2674,2674,15314,United Kingdom
2675,2675,17521,United Kingdom
2676,2676,15042,United Kingdom
2677,2677,16091,United Kingdom
2678,2678,15804,United Kingdom
2679,2679,14593,United Kingdom
2680,2680,14287,United Kingdom
2681,2681,16763,United Kingdom
2682,2682,14705,United Kingdom
2683,2683,12562,France
2684,2684,12815,Poland
2685,2685,14522,United Kingdom
2686,2686,16448,United Kingdom
2687,2687,14584,United Kingdom
2688,2688,12974,United Kingdom
2689,2689,12987,United Kingdom
2690,2690,14816,United Kingdom
2691,2691,15852,United Kingdom
2692,2692,16624,United Kingdom
2693,2693,12493,France
2694,2694,18232,United Kingdom
2695,2695,18073,United Kingdom
2696,2696,16369,United Kingdom
2697,2697,14280,United Kingdom
2698,2698,13135,United Kingdom
2699,2699,17345,United Kingdom
2700,2700,16275,United Kingdom
2701,2701,14338,United Kingdom
2702,2702,15402,United Kingdom
2703,2703,12876,Belgium
2704,2704,16323,United Kingdom
2705,2705,12426,Germany
2706,2706,14451,United Kingdom
2707,2707,14823,United Kingdom
2708,2708,15897,United Kingdom
2709,2709,17051,United Kingdom
2710,2710,15925,United Kingdom
2711,2711,12787,Netherlands
2712,2712,15863,United Kingdom
2713,2713,16483,United Kingdom
2714,2714,13398,United Kingdom
2715,2715,13070,United Kingdom
2716,2716,14819,United Kingdom
2717,2717,12790,Netherlands
2718,2718,15163,United Kingdom
2719,2719,18204,United Kingdom
2720,2720,16810,United Kingdom
2721,2721,15124,United Kingdom
2722,2722,12473,Germany
2723,2723,16969,United Kingdom
2724,2724,14597,United Kingdom
2725,2725,13917,United Kingdom
2726,2726,16424,United Kingdom
2727,2727,13062,United Kingdom
2728,2728,16484,United Kingdom
2729,2729,14389,United Kingdom
2730,2730,15184,United Kingdom
2731,2731,18135,United Kingdom
2732,2732,14453,United Kingdom
2733,2733,17900,United Kingdom
2734,2734,13437,United Kingdom
2735,2735,12517,Germany
2736,2736,16529,United Kingdom
2737,2737,17531,United Kingdom
2738,2738,16239,United Kingdom
2739,2739,14500,United Kingdom
2740,2740,12455,Spain
2741,2741,16117,United Kingdom
2742,2742,13248,United Kingdom
2743,2743,16967,United Kingdom
2744,2744,15405,United Kingdom
2745,2745,16659,United Kingdom
2746,2746,16880,United Kingdom
2747,2747,13435,United Kingdom
2748,2748,13131,United Kingdom
2749,2749,14891,United Kingdom
2750,2750,16682,United Kingdom
2751,2751,15453,United Kingdom
2752,2752,16963,United Kingdom
2753,2753,13682,United Kingdom
2754,2754,15152,United Kingdom
2755,2755,15462,United Kingdom
2756,2756,12449,Belgium
2757,2757,15349,United Kingdom
2758,2758,16849,United Kingdom
2759,2759,12802,Netherlands
2760,2760,15073,United Kingdom
2761,2761,16298,United Kingdom
2762,2762,12535,France
2763,2763,18248,United Kingdom
2764,2764,15386,United Kingdom
2765,2765,16611,United Kingdom
2766,2766,17252,United Kingdom
2767,2767,14542,United Kingdom
2768,2768,16825,United Kingdom
2769,2769,12380,Belgium
2770,2770,18072,United Kingdom
2771,2771,13643,United Kingdom
2772,2772,15969,United Kingdom
2773,2773,13283,United Kingdom
2774,2774,17015,United Kingdom
2775,2775,14375,United Kingdom
2776,2776,17124,United Kingdom
2777,2777,17987,United Kingdom
2778,2778,13395,United Kingdom
2779,2779,17828,Malta
2780,2780,15743,United Kingdom
2781,2781,17414,United Kingdom
2782,2782,14622,United Kingdom
2783,2783,15609,United Kingdom
2784,2784,14561,United Kingdom
2785,2785,16872,United Kingdom
2786,2786,16358,United Kingdom
2787,2787,15238,United Kingdom
2788,2788,13115,United Kingdom
2789,2789,13466,United Kingdom
2790,2790,17360,United Kingdom
2791,2791,13510,United Kingdom
